Date,Observe,Tendance,Saisonnalite,Residu
2023-11-01,0.34844314943650195,0.3377768803814671,0.015875071349723394,-0.005208802294688508
2023-11-02,0.19785126967061825,0.35006785040658495,0.013883532017623861,-0.16610011275359055
2023-11-03,0.33158096406770216,0.362118323849383,-0.021521918059126566,-0.009015441722554252
2023-11-04,0.4318234250202254,0.37390547117449957,-0.01332771404487868,0.07124566789060455
2023-11-05,0.39285969301072865,0.3854577815200506,-0.00029505572205852214,0.00769696721273655
2023-11-06,0.39996727881965555,0.39686430738073153,-0.004112383857805476,0.007215355296729509
2023-11-07,0.42220324859366537,0.4082498684042725,0.012230537740809892,0.0017228424485829508
2023-11-08,0.44561809593943824,0.4188028545882636,0.014803681090327803,0.01201156026084682
2023-11-09,0.4420713076581741,0.4253814335248026,0.009506482438330036,0.007183391695041452
2023-11-10,0.43764632131113373,0.43046862778214245,-0.016025528229291385,0.023203221758282655
2023-11-11,0.426624443568935,0.4345722534349356,-0.015615437439120989,0.007667627573120339
2023-11-12,0.4234535696670165,0.43767921407335947,-0.004385256085705662,-0.009840388320637272
2023-11-13,0.43276718786194296,0.4394255519601517,-0.0021943018319852095,-0.004464062266223534
2023-11-14,0.46559480432994027,0.4401830017758898,0.01686010583344319,0.008551696720607238
2023-11-15,0.46208610106600245,0.4404820803093493,0.013385892946250963,0.008218127810402154
2023-11-16,0.43336300148937124,0.4403577135332264,0.005259289890268525,-0.012254001934123682
2023-11-17,0.44410579194709543,0.43994481947796593,-0.010625954311200852,0.014786926780330334
2023-11-18,0.4137048673167482,0.43935820849365886,-0.017208474934702084,-0.008444866242208582
2023-11-19,0.44203365364781594,0.4382489693493766,-0.008664158358083597,0.012448842656522907
2023-11-20,0.43863462000651093,0.43683929559148177,-0.00017730450584020987,0.001972628920869357
2023-11-21,0.434667452627414,0.43530035322443605,0.021712402939810204,-0.02234530353683223
2023-11-22,0.4453852060449038,0.43364612955687276,0.01135111795447379,0.00038795853355722
2023-11-23,0.4482792801683809,0.43193018591258103,0.0002523535378761841,0.01609674071792372
2023-11-24,0.41439712098493825,0.43018394171942054,-0.005568041939813132,-0.010218778794669148
2023-11-25,0.4139643953706225,0.4282286672881528,-0.018850753989991514,0.004586482072461262
2023-11-26,0.41030263193907557,0.42629338869513256,-0.01181604134782278,-0.00417471540823422
2023-11-27,0.4284193914922857,0.4242999531835057,0.0025165608385725505,0.001602877470207431
2023-11-28,0.4633399263702824,0.4222357104842099,0.02549693108716096,0.015607284798911547
2023-11-29,0.4160059584916663,0.4203988476557603,0.008667184345754975,-0.013060073509849002
2023-11-30,0.41267701115048794,0.4189035135226867,-0.0011548316204657762,-0.005071670751732982
2023-12-01,0.4127572809934326,0.41758076650420284,-0.005575709543299283,0.0007522240325290586
2023-12-02,0.3961126885995397,0.41636778139284,-0.019784358144171958,-0.00047073464912833485
2023-12-03,0.39999506855277756,0.4153857045237187,-0.014692218222494915,-0.0006984177484462561
2023-12-04,0.41786537772437315,0.41496559599039123,0.005577213481384137,-0.0026774317474022036
2023-12-05,0.4419290541795625,0.4150854439540907,0.026241787041450134,0.0006018231840216881
2023-12-06,0.43047263381803075,0.4156310634995039,0.005967371060494371,0.008874199258032456
2023-12-07,0.40160695977780453,0.4167697492937752,0.0007269481519461716,-0.015889737667916848
2023-12-08,0.411262682555785,0.4183723398025396,-6.64308583025083e-05,-0.007043226388452062
2023-12-09,0.40215484764683357,0.42030542061926074,-0.020730085909638738,0.002579512937211592
2023-12-10,0.3999378778667604,0.4224397204920706,-0.01569205474139187,-0.0068097878839183945
2023-12-11,0.4340604266410704,0.42453463844362965,0.0078092100615555675,0.0017165781358852161
