Date,TauxReel,TauxPredit,Ecart
2025-09-06,0.38597995303251165,0.35900479287616754,0.026975160156344102
2025-09-07,0.341032946053837,0.346142045956503,-0.005109099902666003
2025-09-08,0.1871297763397823,0.21466626247371134,-0.027536486133929033
2025-09-09,0.30442114084447025,0.31700048945177073,-0.012579348607300478
2025-09-10,0.19011534222707469,0.2087744934422331,-0.018659151215158404
2025-09-11,0.3108918147630868,0.306821773460669,0.004070041302417782
2025-09-12,0.19126649766572215,0.21966354795918658,-0.028397050293464426
2025-09-13,0.30644721389426594,0.3128472127499415,-0.006399998855675548
2025-09-14,0.3863054911608554,0.3734693748395433,0.012836116321312097
2025-09-15,0.38780473345394373,0.39413911571374843,-0.006334382259804705
2025-09-16,0.4075523494940472,0.4085280132540262,-0.0009756637599790396
2025-09-17,0.4247664481724098,0.38052044514278466,0.04424600302962517
2025-09-18,0.39351925296022255,0.3805211135266837,0.012998139433538836
2025-09-19,0.3989903400847754,0.4022934112581038,-0.003303071173328398
2025-09-20,0.4036750359017053,0.3799295629264797,0.023745472975225557
2025-09-21,0.3886473092962885,0.36309090599410654,0.02555640330218195
2025-09-22,0.41269257042841107,0.3934728358705753,0.019219734557835766
2025-09-23,0.4351525638748974,0.40604574219667755,0.029106821678219874
2025-09-24,0.4042622694809612,0.3644081853736035,0.039854084107357746
2025-09-25,0.38647834071019577,0.3665640754254511,0.01991426528474466
2025-09-26,0.1900476966074171,0.21836546079111438,-0.028317764183697275
2025-09-27,0.31060295961558126,0.31797322175992915,-0.007370262144347883
2025-09-28,0.3905450409994642,0.36838406087087433,0.022160980128589858
2025-09-29,0.4004689493077133,0.3819599940285156,0.018508955279197714
2025-09-30,0.18963598758660302,0.22031435228016624,-0.03067836469356322
2025-10-01,0.31633818604497055,0.33263989461723337,-0.01630170857226282
2025-10-02,0.42726094036137885,0.40543008234592,0.021830858015458865
2025-10-03,0.40683878040736754,0.402070636260656,0.0047681441467115615
2025-10-04,0.3940735317102047,0.4003711498484353,-0.0062976181382305985
2025-10-05,0.3947090974237288,0.3831825282033412,0.011526569220387584
2025-10-06,0.4000758582173244,0.3905869243879235,0.009488933829400914
2025-10-07,0.37208762588918853,0.39013759896476086,-0.018049973075572323
2025-10-08,0.3935976045380322,0.39041693467651944,0.003180669861512775
2025-10-09,0.3669877723100211,0.3708472880829392,-0.0038595157729180984
2025-10-10,0.18976266464779257,0.22921760686263226,-0.039454942214839694
2025-10-11,0.3295137837008475,0.35452054241476755,-0.025006758713920052
2025-10-12,0.3720786658107681,0.36083309400302555,0.01124557180774255
2025-10-13,0.19139512559214555,0.22688510044707805,-0.03548997485493249
2025-10-14,0.31316168819870244,0.3298552921779224,-0.016693603979219984
2025-10-15,0.4047612907298847,0.40251578618137834,0.0022455045485063607
2025-10-16,0.4195376713933419,0.39665658820390964,0.022881083189432272
2025-10-17,0.3750019178827704,0.37604704678208023,-0.001045128899309855
2025-10-18,0.36065528841080874,0.3669576994007348,-0.006302410989926066
2025-10-19,0.3623123299792826,0.359079448233072,0.003232881746210614
2025-10-20,0.39210783460646453,0.3914578727288598,0.0006499618776047433
2025-10-21,0.37830634275085656,0.38530560646519657,-0.006999263714340009
2025-10-22,0.3896570357362574,0.37915149295000056,0.010505542786256816
2025-10-23,0.3570656319091247,0.36358874194473806,-0.006523110035613344
2025-10-24,0.18686098494979608,0.22030425151703348,-0.033443266567237395
2025-10-25,0.3070045702476764,0.3270115637223555,-0.020006993474679102
2025-10-26,0.18840119417610593,0.2203801844166908,-0.03197899024058487
2025-10-27,0.18170658963619318,0.21463692858556555,-0.03293033894937236
2025-10-28,0.321241272613065,0.33678014139092116,-0.015538868777856152
2025-10-29,0.36527026627544273,0.37339254867905747,-0.008122282403614733
2025-10-30,0.1932343729186717,0.22615413236687507,-0.032919759448203356
2025-10-31,0.1860225410673452,0.22045940579153805,-0.034436864724192856
