LiaisonId,EstFerie,EstVacances,liaison_frequence
876,False,False,1238.0
877,False,False,1281.0
878,False,False,892.0
879,False,False,644.0
880,False,False,625.0
881,False,False,732.0
882,False,False,83.0
883,False,False,145.0
884,False,False,51.0
885,False,False,11.0
886,False,False,23.0
887,False,False,12.0
888,False,False,12.0
889,False,False,240.0
890,False,False,398.0
891,False,False,357.0
892,False,False,18.0
893,False,False,40.0
894,False,False,617.0
895,False,False,3.0
896,False,False,9.0
897,False,False,12.0
898,False,False,36.0
899,False,False,14.0
900,False,False,130.0
901,False,False,8.0
902,False,False,35.0
903,False,False,25.0
904,False,False,2.0
905,False,False,74.0
906,False,False,39.0
907,False,False,21.0
908,False,False,72.0
909,False,False,4.0
910,False,False,2.0
911,False,False,28.0
912,False,False,2.0
913,False,False,16.0
914,False,False,1.0
915,False,False,9.0
916,False,False,8.0
917,False,False,7.0
918,False,False,35.0
919,False,False,6.0
920,False,False,32.0
921,False,False,3.0
922,False,False,9.0
923,False,False,6.0
924,False,False,7.0
925,False,False,15.0
926,False,False,36.0
927,False,False,16.0
928,False,False,5.0
929,False,False,146.0
930,False,False,1.0
931,False,False,14.0
932,False,False,188.0
933,False,False,12.0
934,False,False,112.0
935,False,False,108.0
936,False,False,122.0
937,False,False,217.0
938,False,False,13.0
939,False,False,182.0
940,False,False,12.0
941,False,False,24.0
942,False,False,249.0
943,False,False,9.0
944,False,False,192.0
945,False,False,182.0
946,False,False,149.0
947,False,False,374.0
948,False,False,91.0
949,False,False,1.0
950,False,False,7.0
951,False,False,36.0
952,False,False,1.0
953,False,False,22.0
954,False,False,16.0
955,False,False,17.0
956,False,False,32.0
957,False,False,4.0
958,False,False,17.0
959,False,False,580.0
960,False,False,17.0
961,False,False,324.0
962,False,False,358.0
963,False,False,164.0
964,False,False,1326.0
965,False,False,2.0
966,False,False,11.0
967,False,False,2.0
968,False,False,1.0
969,False,False,11.0
970,False,False,81.0
972,False,False,39.0
973,False,False,45.0
974,False,False,14.0
975,False,False,107.0
976,False,False,6.0
977,False,False,693.0
978,False,False,1416.0
979,False,False,237.0
980,False,False,1759.0
981,False,False,530.0
982,False,False,1132.0
983,False,False,1107.0
984,False,False,1128.0
985,False,False,803.0
986,False,False,659.0
987,False,False,616.0
988,False,False,803.0
989,False,False,102.0
990,False,False,239.0
991,False,False,39.0
992,False,False,10.0
993,False,False,16.0
994,False,False,3.0
995,False,False,4.0
996,False,False,319.0
997,False,False,426.0
998,False,False,417.0
999,False,False,24.0
1000,False,False,70.0
1001,False,False,671.0
1002,False,False,14.0
1003,False,False,17.0
1004,False,False,25.0
1005,False,False,48.0
1006,False,False,213.0
1007,False,False,1068.0
1008,False,False,252.0
1009,False,False,1253.0
1010,False,False,1232.0
1011,False,False,31.0
1012,False,False,33.0
1013,False,False,46.0
1014,False,False,51.0
1015,False,False,44.0
1016,False,False,45.0
1017,False,False,48.0
1018,False,False,734.0
1019,False,False,398.0
1020,False,False,1421.0
1021,False,False,2203.0
1022,False,False,1240.0
1023,False,False,10.0
1024,False,False,977.0
1025,False,False,1215.0
1026,False,False,550.0
1027,False,False,1169.0
1028,False,False,1771.0
1029,False,False,1294.0
1030,False,False,970.0
1031,False,False,851.0
1032,False,False,1008.0
1033,False,False,203.0
1034,False,False,525.0
1035,False,False,40.0
1036,False,False,13.0
1037,False,False,14.0
1038,False,False,2.0
1039,False,False,7.0
1040,False,False,590.0
1041,False,False,868.0
1042,False,False,1000.0
1043,False,False,49.0
1044,False,False,161.0
1045,False,False,1289.0
1046,False,False,1523.0
1047,False,False,501.0
1048,False,False,15.0
1049,False,False,18.0
1050,False,False,850.0
1051,False,False,752.0
1052,False,False,1748.0
1053,False,False,4279.0
1054,False,False,1980.0
1055,False,False,1479.0
1056,False,False,1483.0
1057,False,False,2854.0
1058,False,False,438.0
1059,False,False,1458.0
1060,False,False,6869.0
1061,False,False,34.0
1062,False,False,63.0
1063,False,False,50.0
1064,False,False,70.0
1065,False,False,1509.0
1066,False,False,1853.0
1067,False,False,2491.0
1068,False,False,130.0
1069,False,False,426.0
1070,False,False,3297.0
1071,False,False,1.0
1072,False,False,11.0
1073,False,False,70.0
1074,False,False,270.0
1075,False,False,185.0
1076,False,False,165.0
1077,False,False,61.0
1078,False,False,3.0
1079,False,False,1.0
1080,False,False,538.0
1081,False,False,2098.0
1082,False,False,843.0
1083,False,False,964.0
1084,False,False,1759.0
1085,False,False,1354.0
1086,False,False,1212.0
1087,False,False,2450.0
1088,False,False,2801.0
1089,False,False,2306.0
1090,False,False,1621.0
1091,False,False,1780.0
1092,False,False,1924.0
1093,False,False,1631.0
1094,False,False,740.0
1095,False,False,1269.0
1096,False,False,881.0
1097,False,False,481.0
1098,False,False,1142.0
1099,False,False,1938.0
1100,False,False,1813.0
1101,False,False,1304.0
1102,False,False,1115.0
1103,False,False,1643.0
1104,False,False,164.0
1105,False,False,394.0
1106,False,False,25.0
1107,False,False,12.0
1108,False,False,12.0
1109,False,False,4.0
1110,False,False,1.0
1111,False,False,475.0
1112,False,False,630.0
1113,False,False,677.0
1114,False,False,26.0
1115,False,False,103.0
1116,False,False,845.0
1117,False,False,2.0
1118,False,False,12.0
1119,False,False,63.0
1120,False,False,38.0
1121,False,False,28.0
1122,False,False,7.0
1123,False,False,87.0
1124,False,False,67.0
1125,False,False,38.0
1126,False,False,858.0
1127,False,False,985.0
1128,False,False,1322.0
1129,False,False,2478.0
1130,False,False,2091.0
1131,False,False,1341.0
1132,False,False,1274.0
1133,False,False,2043.0
1134,False,False,310.0
1135,False,False,912.0
1136,False,False,45.0
1137,False,False,15.0
1138,False,False,28.0
1139,False,False,12.0
1140,False,False,14.0
1141,False,False,930.0
1142,False,False,1033.0
1143,False,False,1171.0
1144,False,False,64.0
1145,False,False,195.0
1146,False,False,1415.0
1147,False,False,9.0
1148,False,False,33.0
1149,False,False,141.0
1150,False,False,90.0
1151,False,False,60.0
1152,False,False,20.0
1153,False,False,136.0
1154,False,False,70.0
1155,False,False,45.0
1156,False,False,82.0
1157,False,False,804.0
1158,False,False,973.0
1159,False,False,920.0
1160,False,False,661.0
1161,False,False,646.0
1162,False,False,901.0
1163,False,False,319.0
1164,False,False,799.0
1165,False,False,704.0
1166,False,False,689.0
1167,False,False,638.0
1168,False,False,729.0
1169,False,False,912.0
1170,False,False,738.0
1171,False,False,677.0
1172,False,False,636.0
1173,False,False,1205.0
1174,False,False,240.0
1175,False,False,751.0
1176,False,False,751.0
1177,False,False,4446.0
1178,False,False,637.0
1179,False,False,1692.0
1180,False,False,6211.0
1181,False,False,27.0
1182,False,False,43.0
1183,False,False,16.0
1184,False,False,26.0
1185,False,False,2066.0
1186,False,False,1821.0
1187,False,False,2695.0
1188,False,False,153.0
1189,False,False,425.0
1190,False,False,3337.0
1191,False,False,1.0
1192,False,False,7.0
1193,False,False,52.0
1194,False,False,305.0
1195,False,False,181.0
1196,False,False,134.0
1197,False,False,48.0
1198,False,False,399.0
1199,False,False,86.0
1200,False,False,35.0
1201,False,False,216.0
1202,False,False,326.0
1203,False,False,2696.0
1204,False,False,279.0
1205,False,False,882.0
1206,False,False,27.0
1207,False,False,7.0
1208,False,False,7.0
1209,False,False,9.0
1210,False,False,6.0
1211,False,False,1053.0
1212,False,False,1475.0
1213,False,False,1288.0
1214,False,False,43.0
1215,False,False,108.0
1216,False,False,1640.0
1217,False,False,8.0
1218,False,False,24.0
1219,False,False,159.0
1220,False,False,60.0
1221,False,False,69.0
1222,False,False,20.0
1223,False,False,1.0
1224,False,False,124.0
1225,False,False,111.0
1226,False,False,38.0
1227,False,False,21.0
1228,False,False,2293.0
1229,False,False,625.0
1230,False,False,1367.0
1231,False,False,50.0
1232,False,False,20.0
1233,False,False,18.0
1234,False,False,1.0
1235,False,False,8.0
1236,False,False,1251.0
1237,False,False,1190.0
1238,False,False,1381.0
1239,False,False,100.0
1240,False,False,224.0
1241,False,False,1611.0
1242,False,False,16.0
1243,False,False,42.0
1244,False,False,169.0
1245,False,False,120.0
1246,False,False,85.0
1247,False,False,34.0
1248,False,False,144.0
1249,False,False,54.0
1250,False,False,37.0
1251,False,False,1773.0
1252,False,False,237.0
1253,False,False,759.0
1254,False,False,26.0
1255,False,False,10.0
1256,False,False,8.0
1258,False,False,3.0
1259,False,False,600.0
1260,False,False,636.0
1261,False,False,627.0
1262,False,False,23.0
1263,False,False,88.0
1264,False,False,986.0
1266,False,False,4.0
1267,False,False,19.0
1268,False,False,117.0
1269,False,False,41.0
1270,False,False,55.0
1271,False,False,11.0
1272,False,False,1.0
1273,False,False,88.0
1274,False,False,53.0
1275,False,False,26.0
1276,False,False,1027.0
1277,False,False,2570.0
1278,False,False,6256.0
1279,False,False,1.0
1280,False,False,410.0
1281,False,False,158.0
1282,False,False,1023.0
1283,False,False,798.0
1284,False,False,988.0
1285,False,False,2633.0
1286,False,False,2309.0
1287,False,False,2764.0
1288,False,False,175.0
1289,False,False,464.0
1290,False,False,3399.0
1292,False,False,22.0
1293,False,False,79.0
1294,False,False,254.0
1295,False,False,129.0
1296,False,False,100.0
1297,False,False,59.0
1298,False,False,2.0
1299,False,False,234.0
1300,False,False,67.0
1301,False,False,37.0
1302,False,False,516.0
1303,False,False,108.0
1304,False,False,36.0
1305,False,False,20.0
1306,False,False,99.0
1307,False,False,80.0
1308,False,False,81.0
1309,False,False,407.0
1310,False,False,307.0
1311,False,False,297.0
1312,False,False,7.0
1313,False,False,39.0
1314,False,False,371.0
1315,False,False,1.0
1316,False,False,57.0
1317,False,False,6.0
1318,False,False,7.0
1319,False,False,1.0
1320,False,False,8.0
1321,False,False,925.0
1322,False,False,1072.0
1323,False,False,1030.0
1324,False,False,55.0
1325,False,False,193.0
1326,False,False,1097.0
1327,False,False,9.0
1328,False,False,13.0
1329,False,False,84.0
1330,False,False,59.0
1331,False,False,22.0
1332,False,False,21.0
1333,False,False,80.0
1335,False,False,915.0
1336,False,False,309.0
1337,False,False,1878.0
1338,False,False,1101.0
1339,False,False,891.0
1340,False,False,1084.0
1341,False,False,785.0
1342,False,False,878.0
1343,False,False,142.0
1344,False,False,286.0
1345,False,False,1318.0
1346,False,False,43.0
1347,False,False,17.0
1348,False,False,211.0
1349,False,False,211.0
1350,False,False,358.0
1351,False,False,187.0
1352,False,False,120.0
1353,False,False,67.0
1354,False,False,5.0
1355,False,False,40.0
1356,False,False,273.0
1357,False,False,269.0
1358,False,False,1028.0
1359,False,False,623.0
1360,False,False,578.0
1361,False,False,570.0
1362,False,False,408.0
1363,False,False,443.0
1364,False,False,35.0
1365,False,False,97.0
1366,False,False,403.0
1367,False,False,9.0
1368,False,False,31.0
1369,False,False,32.0
1370,False,False,56.0
1371,False,False,35.0
1372,False,False,9.0
1373,False,False,4.0
1374,False,False,68.0
1375,False,False,298.0
1376,False,False,106.0
1377,False,False,57.0
1378,False,False,62.0
1379,False,False,30.0
