Date,Observe,Tendance,Saisonnalite,Residu
2024-04-23,51973,56010.03905814289,-4963.796513516049,926.7574553731611
2024-04-24,52559,55978.67791034253,-2721.7278113386665,-697.950099003865
2024-04-25,53463,56023.69209715672,-1764.2641310145912,-796.4279661421315
2024-04-26,52925,56130.67183783597,-2253.559110755593,-952.1127270803772
2024-04-27,67973,56331.73658114903,6409.421119843804,5231.842299007163
2024-04-28,65122,56583.07468537541,8354.52044530352,184.4048693210716
2024-04-29,55078,56842.10370614977,-2952.4063816532253,1188.3026755034589
2024-04-30,51744,57147.88021684349,-4565.393498327454,-838.4867185160401
2024-05-01,69185,57432.760387222275,-2940.5512962124053,14692.79090899013
2024-05-02,55430,57645.37848031621,-2890.2185154029735,674.8400350867596
2024-05-03,55439,57805.51446107646,-2686.7772277668714,320.26276669040817
2024-05-04,64804,57934.86228058395,7824.6890559613785,-955.5513365453298
2024-05-05,68541,58032.03656052447,8538.925647817172,1970.037791658353
2024-05-06,54326,58099.88016684853,-2958.9933784140994,-814.886788434429
2024-05-07,53674,58106.938214138194,-4410.296350890237,-22.64186324795446
2024-05-08,56286,58098.027439910096,-3146.654612070771,1334.6271721606754
2024-05-09,53916,58095.96779487963,-3596.4794726953623,-583.4883221842683
2024-05-10,54623,58051.122036744506,-2878.6360039869887,-549.4860327575152
2024-05-11,68696,57944.72246345647,8846.552070003487,1904.725466540047
2024-05-12,65201,57840.46659945466,8504.724621094381,-1144.1912205490444
2024-05-13,54918,57750.87751891298,-3304.6073421683736,471.7298232553949
2024-05-14,54310,57703.401929480606,-4311.5519363620615,918.1500068814566
2024-05-15,51704,57695.54140204131,-3246.394921089714,-2745.1464809515965
2024-05-16,52609,57673.52674004565,-3743.129616534857,-1321.3971235107965
2024-05-17,55432,57643.19690419332,-3001.80561663438,790.6087124410624
2024-05-18,67150,57639.03148620431,9814.301712028016,-303.3331982323216
2024-05-19,66271,57647.80029537991,7969.916453923172,653.2832506969207
2024-05-20,54486,57700.00822439506,-3641.5918828305153,427.5836584354547
2024-05-21,53067,57761.53687484206,-4081.3613544355558,-613.1755204065048
2024-05-22,54103,57760.732980690016,-3554.491984363145,-103.24099632687285
2024-05-23,54814,57711.78199572273,-3449.5330080396325,551.7510123168977
2024-05-24,53883,57662.83761460397,-3010.4889750862462,-769.3486395177242
2024-05-25,68658,57628.921854703105,10040.361056765341,988.7170885315572
2024-05-26,65381,57620.891690339304,7496.673641665613,263.43466799508315
2024-05-27,52625,57606.70122919663,-3720.748443271392,-1260.9527859252412
2024-05-28,53483,57544.54464265851,-4078.7502368379146,17.205594179402397
2024-05-29,54345,57454.94983805228,-3420.2041352839815,310.25429723170237
2024-05-30,54647,57375.9002706627,-3039.4257741665547,310.5255035038572
2024-05-31,54818,57319.33404710202,-3055.6912897101565,554.3572426081373
2024-06-01,66903,57296.53909630503,9753.011864377402,-146.55096068243438
2024-06-02,61941,57265.19557821197,7380.905264239693,-2705.100842451662
2024-06-03,53519,57212.698903466655,-3702.1381368514967,8.439233384844556
2024-06-04,53483,57176.48479948004,-4051.659337392946,358.1745379129061
2024-06-05,53828,57185.89787520269,-3027.6414997153497,-330.25637548734085
2024-06-06,54779,57248.78607157047,-3098.993053660724,629.2069820902543
2024-06-07,53401,57357.44037455314,-2819.090099663845,-1137.3502748892934
2024-06-08,66646,57470.84499730348,9073.507079742722,101.64792295380175
2024-06-09,64960,57590.167938593004,7255.195408586079,114.63665282091824
2024-06-10,54707,57746.163555686806,-3126.828121370148,87.66456568334252
2024-06-11,53635,57959.39193248692,-3846.1732634484724,-478.21866903844784
2024-06-12,55764,58184.21352398633,-2698.2272805900675,278.0137566037374
2024-06-13,54235,58279.86445278972,-3292.8101911285003,-752.054261661222
2024-06-14,56780,58214.867369987755,-2587.867195975482,1152.9998259877248
2024-06-15,60690,58082.77909247781,7168.979322615798,-4561.758415093609
2024-06-16,66658,57920.693337289464,7016.333488275776,1720.9731744347591
2024-06-17,65711,57736.22657136218,-2282.906594308502,10257.680022946319
2024-06-18,53911,57541.29154929671,-3534.834541345431,-95.45700795127777
2024-06-19,54651,57325.089535571446,-2519.3757036891584,-154.71383188228356
2024-06-20,53534,57088.113906947,-3044.9996833258206,-509.11422362118174
2024-06-21,53354,56947.30302344097,-1332.8546335845494,-2260.4483898564213
2024-06-22,68296,56906.53475667092,5509.752829763501,5879.712413565583
2024-06-23,63132,57006.13816933623,5801.3344963757945,324.5273342879809
2024-06-24,55108,57354.52784564708,-1654.3032745050775,-592.2245711419964
2024-06-25,53735,57947.69850635621,-2798.2889540250694,-1414.4095523311407
2024-06-26,56102,58776.996755207656,-2405.6756637333388,-269.32109147431765
2024-06-27,54739,59844.037642584815,-2015.5937711071422,-3089.4438714776697
2024-06-28,53862,61038.0011380747,-369.68523815427767,-6806.315899920424
2024-06-29,65550,62278.50668993743,3554.6078498688466,-283.11453980627266
2024-06-30,66815,63519.42759707738,4017.9318767405034,-722.3594738178872
2024-07-01,66828,64743.75688528209,-985.5091907639055,3069.7523054818084
2024-07-02,64916,65908.41784379153,-2339.948000957167,1347.5301571656455
2024-07-03,70472,66857.76131929456,-2217.8285601723605,5832.067240877805
2024-07-04,67521,67567.42693478893,-1002.6158302593655,956.1888954704336
2024-07-05,70320,68078.36875770282,545.3915897080907,1696.2396525890945
2024-07-06,71036,68416.25299327761,2225.913735970409,393.8332707519876
2024-07-07,61157,68528.35971730384,2314.6595543105705,-9686.019271614416
2024-07-08,67173,68505.84821279929,-193.27922112229209,-1139.5689916769916
2024-07-09,71663,68417.0920344715,-1980.9827728919863,5226.890738420494
2024-07-10,66440,68341.51080412662,-2140.168137075138,238.65733294851088
2024-07-11,69033,68323.5793646097,-194.72810827459492,904.1487436648895
2024-07-12,69013,68412.6658349727,1308.8222375206913,-708.4880724933901
2024-07-13,68665,68554.42494388748,1563.4808485586063,-1452.905792446094
2024-07-14,69412,68703.75474547061,958.5692688839697,-250.32401435456995
2024-07-15,71149,68883.32258792855,158.2569704503764,2107.420441621085
2024-07-16,67010,69094.54195423298,-1650.6875989286543,-433.8543553043273
2024-07-17,67727,69316.3551796685,-1865.7219562766961,276.3667766081926
2024-07-18,67811,69514.0784015327,522.9874651180647,-2226.0658666507516
2024-07-19,72203,69630.08936541388,738.9970699666967,1833.913564619419
2024-07-20,71329,69674.4800298053,1102.7106691525212,551.8093010421726
2024-07-21,70154,69683.54817868612,112.31511958789328,358.13670172599086
2024-07-22,70130,69692.21456163889,232.73213272802138,205.05330563308962
2024-07-23,68500,69659.54967362195,-1040.181755755055,-119.36791786689719
2024-07-24,67063,69576.1343606021,-1395.0706687386019,-1118.0636918634991
2024-07-25,71263,69477.56201349846,927.931373286822,857.5066132147185
2024-07-26,68605,69445.84027419203,463.08906669708966,-1303.9293408891244
2024-07-27,71038,69463.17020161763,612.4060905596733,962.4237078227015
2024-07-28,68551,69459.9939866246,-375.4527903535491,-533.5411962710496
2024-07-29,69204,69401.23292943223,-136.85173235671942,-60.38119707550504
2024-07-30,60322,69290.9903180892,-21.1865954209772,-8947.80372266822
2024-07-31,69564,69146.03353226984,-1242.8711868920118,1660.8376546221698
2024-08-01,70770,69018.77134429869,1264.8361451145581,486.3925105867529
2024-08-02,68944,68902.02909940179,257.08970211527276,-215.11880151706282
2024-08-03,67914,68792.55152563004,123.74996195255542,-1002.3014875826048
2024-08-04,67755,68670.76845511296,-508.5057722812929,-407.26268283167155
2024-08-05,67163,68551.73275469372,-330.8178819496244,-1057.9148727440916
2024-08-06,69924,68447.37314926789,713.5675290266106,763.0593217054993
2024-08-07,67270,68388.76904614184,-1394.6989175416081,275.9298713997705
2024-08-08,69799,68382.40852223845,913.9996173747112,502.59186038684857
2024-08-09,69025,68403.20441141877,452.1976199112263,169.59796867000114
2024-08-10,67760,68411.09956214212,-191.20074289785663,-459.898819244263
2024-08-11,67842,68380.40673764532,75.53787057985092,-613.944608225167
2024-08-12,68142,68299.55281532127,-54.920018649930796,-102.63279667132883
2024-08-13,69550,68195.564504342,996.871708000117,357.56378765788395
2024-08-14,66482,68093.33946874004,-2421.4132486939952,810.0737799539493
2024-08-15,68165,67986.20599513232,-19.74036050125413,198.53436536893423
2024-08-16,68928,67846.40290423315,822.5486005424841,259.0484952243569
2024-08-17,67516,67667.67444876129,194.99604782026546,-346.67049658155884
