LiaisonId,Code
15033,553
15034,554
15038,555
15040,556
15042,557
15044,558
15046,559
15048,560
15051,561
15057,562
15060,563
15062,564
15064,565
15065,566
15066,567
15067,568
15068,569
15069,570
15070,571
15071,572
15075,573
15076,574
15077,575
15079,576
15081,577
15083,578
15085,579
15086,580
15088,581
15094,582
15095,583
15096,584
15097,585
15099,586
15100,587
15101,588
15102,589
15103,590
15104,591
15105,592
15106,593
15107,594
15110,595
15111,596
15112,597
15114,598
15116,599
15118,600
15120,601
15123,602
15164,603
15165,604
15166,605
15168,606
15169,607
15170,608
1519,609
15198,610
15199,611
15201,612
15202,613
15203,614
15204,615
15205,616
15206,617
15207,618
15208,619
15213,620
15214,621
15216,622
15218,623
15220,624
15222,625
15225,626
15231,627
15233,628
15234,629
15235,630
15236,631
15237,632
15238,633
15239,634
15240,635
15241,636
15245,637
15246,638
15248,639
15250,640
15252,641
15254,642
15257,643
15264,644
15265,645
15266,646
15267,647
15268,648
15269,649
15270,650
15271,651
15272,652
15275,653
15276,654
15277,655
15279,656
15281,657
15283,658
15285,659
15286,660
15288,661
15324,662
15325,663
15326,664
15327,665
15328,666
15329,667
15330,668
15331,669
15335,670
15336,671
15338,672
15340,673
15342,674
15344,675
15347,676
15353,677
15354,678
15355,679
15356,680
15357,681
15358,682
15359,683
15364,684
15366,685
15368,686
15370,687
15372,688
15375,689
15381,690
15382,691
15383,692
15384,693
15385,694
15386,695
15389,696
15390,697
15391,698
15393,699
15395,700
15397,701
15399,702
15400,703
15402,704
15408,705
15409,706
15410,707
15411,708
15412,709
15415,710
15416,711
15417,712
15419,713
15421,714
15423,715
15425,716
15428,717
15434,718
15435,719
15436,720
15437,721
15438,722
15440,723
15441,724
15442,725
15444,726
15446,727
15448,728
15450,729
15451,730
15453,731
15459,732
15460,733
15461,734
15465,735
15466,736
15468,737
15470,738
15472,739
15474,740
15477,741
15483,742
15484,743
15487,744
15488,745
15489,746
15491,747
15493,748
15495,749
15497,750
15500,751
15506,752
15507,753
15508,754
15509,755
15510,756
15511,757
15513,758
15515,759
15517,760
15518,761
15519,762
15520,763
15521,764
15522,765
15531,766
15532,767
15534,768
15536,769
15538,770
15540,771
15543,772
15552,773
15554,774
15556,775
15558,776
15563,777
15589,778
15591,779
15593,780
15595,781
15597,782
15600,783
15606,784
15608,785
15610,786
15612,787
15614,788
15616,789
15617,790
15624,791
15626,792
15628,793
15630,794
15631,795
15633,796
15655,797
15657,798
15659,799
15660,800
15662,801
15682,802
15683,803
15684,804
15685,805
15687,806
15704,807
15705,808
15706,809
15707,810
15708,811
15717,812
15723,813
15724,814
15725,815
15732,816
15749,817
15759,818
15761,819
15762,820
15763,821
15767,822
15772,823
15782,824
15784,825
15786,826
15788,827
15843,828
15844,829
15849,830
15869,831
16003,832
16004,833
16008,834
16023,835
16028,836
1603,837
16082,838
16086,839
16091,840
16101,841
16103,842
16105,843
16107,844
16164,845
16184,846
16240,847
16245,848
16255,849
16259,850
16261,851
16263,852
16264,853
16268,854
16269,855
16270,856
16271,857
16273,858
16276,859
16277,860
16278,861
16281,862
16283,863
16285,864
16286,865
16287,866
16288,867
16289,868
16290,869
16291,870
16292,871
16468,872
16478,873
16480,874
16482,875
16484,876
16486,877
16487,878
16491,879
16492,880
16493,881
16494,882
16496,883
16499,884
16500,885
16501,886
16504,887
16506,888
16508,889
16509,890
16510,891
16511,892
16512,893
16513,894
16514,895
16515,896
16828,897
16830,898
16832,899
16834,900
16835,901
16836,902
16837,903
16841,904
16842,905
16843,906
16844,907
16846,908
16849,909
16850,910
16851,911
16854,912
16856,913
16858,914
16859,915
16860,916
16861,917
16862,918
16863,919
16864,920
16865,921
16888,922
16889,923
16890,924
16891,925
16892,926
16893,927
16894,928
16895,929
16896,930
16897,931
16898,932
16899,933
16900,934
16901,935
16955,936
16956,937
16957,938
16958,939
16959,940
16961,941
16962,942
16963,943
16964,944
16965,945
16966,946
16967,947
17021,948
17022,949
17023,950
17024,951
17026,952
17027,953
17028,954
17029,955
17030,956
17031,957
17032,958
17086,959
17087,960
17088,961
17089,962
17090,963
17091,964
17092,965
17093,966
17094,967
17095,968
17096,969
17150,970
17151,971
17152,972
17153,973
17154,974
17155,975
17156,976
17157,977
17158,978
17159,979
17213,980
17214,981
17215,982
17216,983
17217,984
17218,985
17219,986
17220,987
17221,988
17275,989
17276,990
17277,991
17278,992
17279,993
17281,994
17282,995
17283,996
17337,997
17338,998
17340,999
17341,1000
17342,1001
17343,1002
17397,1003
17398,1004
17399,1005
17401,1006
17402,1007
17403,1008
17457,1009
17458,1010
17460,1011
17461,1012
17462,1013
17463,1014
17464,1015
17465,1016
17469,1017
17470,1018
17471,1019
17472,1020
17474,1021
17477,1022
17478,1023
17479,1024
17482,1025
17484,1026
17486,1027
17487,1028
17488,1029
17489,1030
17490,1031
17491,1032
17492,1033
17493,1034
17516,1035
17518,1036
17519,1037
17520,1038
17574,1039
17575,1040
17576,1041
17577,1042
17578,1043
17579,1044
17580,1045
17584,1046
17585,1047
17586,1048
17587,1049
17589,1050
17626,1051
17627,1052
17631,1053
17633,1054
17634,1055
17663,1056
17664,1057
17665,1058
17666,1059
17667,1060
17671,1061
17672,1062
17673,1063
17674,1064
17676,1065
17678,1066
17679,1067
17680,1068
17683,1069
17685,1070
17687,1071
17688,1072
17689,1073
17690,1074
17691,1075
17692,1076
17693,1077
17694,1078
17712,1079
17713,1080
17717,1081
17718,1082
17770,1083
17771,1084
17772,1085
17776,1086
17777,1087
17778,1088
17779,1089
17781,1090
17784,1091
17785,1092
17786,1093
17788,1094
17789,1095
17791,1096
17793,1097
17794,1098
17795,1099
17796,1100
17797,1101
17798,1102
17799,1103
17800,1104
17801,1105
17802,1106
17805,1107
17806,1108
17808,1109
17810,1110
17812,1111
17814,1112
17815,1113
17816,1114
17817,1115
17818,1116
17819,1117
17823,1118
17824,1119
17825,1120
17826,1121
17827,1122
17828,1123
