LiaisonId,EstFerie,EstVacances,liaison_frequence
13413,False,False,12.0
13415,False,False,18.0
13417,False,False,10.0
13418,False,False,4.0
13419,False,False,200.0
13420,False,False,197.0
13421,False,False,569.0
13422,False,False,4.0
13423,False,False,40.0
13424,False,False,674.0
13448,False,False,2.0
13449,False,False,16.0
13450,False,False,26.0
13451,False,False,8.0
13452,False,False,82.0
13453,False,False,1.0
13454,False,False,24.0
13455,False,False,10.0
13456,False,False,1.0
13457,False,False,23.0
13458,False,False,8.0
13459,False,False,1.0
13460,False,False,61.0
1351,False,False,199.0
13514,False,False,2.0
13515,False,False,2.0
13516,False,False,3.0
13518,False,False,7.0
13520,False,False,2.0
13521,False,False,15.0
13523,False,False,5.0
13524,False,False,2.0
13525,False,False,4.0
13526,False,False,25.0
13581,False,False,13.0
13582,False,False,2.0
13583,False,False,19.0
13585,False,False,2.0
13586,False,False,22.0
13587,False,False,2.0
13588,False,False,10.0
13589,False,False,5.0
13590,False,False,10.0
13591,False,False,48.0
13645,False,False,17.0
13646,False,False,4.0
13647,False,False,120.0
13649,False,False,2.0
13650,False,False,193.0
13651,False,False,22.0
13652,False,False,100.0
13653,False,False,73.0
13654,False,False,53.0
13655,False,False,277.0
13709,False,False,24.0
13710,False,False,232.0
13711,False,False,7.0
13712,False,False,13.0
13713,False,False,235.0
13714,False,False,30.0
13715,False,False,146.0
13716,False,False,129.0
13717,False,False,65.0
13718,False,False,448.0
13772,False,False,47.0
13774,False,False,6.0
13775,False,False,41.0
13776,False,False,1.0
13777,False,False,9.0
13778,False,False,9.0
13779,False,False,5.0
13780,False,False,72.0
13834,False,False,11.0
13835,False,False,31.0
13836,False,False,513.0
13837,False,False,29.0
13838,False,False,275.0
13840,False,False,190.0
13841,False,False,32.0
13842,False,False,1354.0
13897,False,False,3.0
13899,False,False,3.0
13902,False,False,15.0
13956,False,False,81.0
13957,False,False,4.0
13958,False,False,33.0
13960,False,False,30.0
13961,False,False,3.0
13962,False,False,147.0
14016,False,False,7.0
14017,False,False,670.0
14019,False,False,1440.0
14020,False,False,224.0
14021,False,False,1923.0
14022,False,False,525.0
14023,False,False,1164.0
14024,False,False,1102.0
14028,False,False,997.0
14029,False,False,1094.0
14030,False,False,640.0
14031,False,False,586.0
14033,False,False,954.0
14036,False,False,86.0
14037,False,False,235.0
14038,False,False,39.0
14041,False,False,19.0
14042,False,False,4.0
14043,False,False,26.0
14045,False,False,14.0
14046,False,False,10.0
14047,False,False,302.0
14048,False,False,188.0
14049,False,False,632.0
14050,False,False,16.0
14051,False,False,54.0
14052,False,False,708.0
14075,False,False,4.0
14077,False,False,3.0
14078,False,False,1.0
14079,False,False,70.0
14133,False,False,350.0
14134,False,False,983.0
14135,False,False,226.0
14136,False,False,1300.0
14137,False,False,1065.0
14138,False,False,48.0
14139,False,False,54.0
14143,False,False,41.0
14144,False,False,52.0
14145,False,False,29.0
14146,False,False,24.0
14148,False,False,45.0
14185,False,False,1156.0
14186,False,False,511.0
14190,False,False,1199.0
14192,False,False,1833.0
14193,False,False,1078.0
14223,False,False,1280.0
14224,False,False,1077.0
14225,False,False,531.0
14226,False,False,1222.0
14230,False,False,1533.0
14231,False,False,1470.0
14232,False,False,1019.0
14233,False,False,926.0
14235,False,False,1144.0
14237,False,False,177.0
14238,False,False,657.0
14239,False,False,36.0
14242,False,False,11.0
14244,False,False,25.0
14246,False,False,4.0
14247,False,False,5.0
14248,False,False,624.0
14249,False,False,666.0
14250,False,False,1424.0
14251,False,False,32.0
14252,False,False,180.0
14253,False,False,1676.0
14271,False,False,1845.0
14272,False,False,754.0
14276,False,False,26.0
14277,False,False,37.0
14331,False,False,844.0
14332,False,False,766.0
14333,False,False,1797.0
14337,False,False,3990.0
14338,False,False,2149.0
14339,False,False,1401.0
14340,False,False,1288.0
14342,False,False,2623.0
14345,False,False,312.0
14346,False,False,994.0
14347,False,False,6824.0
1435,False,False,80.0
14350,False,False,38.0
14352,False,False,42.0
14354,False,False,21.0
14355,False,False,35.0
14356,False,False,1180.0
14357,False,False,987.0
14358,False,False,2592.0
14359,False,False,89.0
14360,False,False,311.0
14361,False,False,2964.0
14362,False,False,1.0
14363,False,False,2.0
14365,False,False,4.0
14367,False,False,43.0
14369,False,False,287.0
14371,False,False,170.0
14373,False,False,142.0
14375,False,False,54.0
14378,False,False,526.0
14379,False,False,2358.0
14380,False,False,924.0
14384,False,False,952.0
14385,False,False,1802.0
14386,False,False,1275.0
14387,False,False,1169.0
14388,False,False,2277.0
14389,False,False,2451.0
14390,False,False,2498.0
14391,False,False,1624.0
14392,False,False,1416.0
14394,False,False,1818.0
14431,False,False,1967.0
14432,False,False,920.0
14436,False,False,1218.0
14437,False,False,1030.0
14438,False,False,768.0
14439,False,False,1249.0
14440,False,False,1845.0
14441,False,False,2051.0
14442,False,False,1135.0
14443,False,False,986.0
14445,False,False,1624.0
14448,False,False,158.0
14449,False,False,480.0
14450,False,False,44.0
14453,False,False,15.0
14454,False,False,2.0
14455,False,False,21.0
14457,False,False,10.0
14458,False,False,12.0
14459,False,False,596.0
14460,False,False,452.0
14461,False,False,1159.0
14462,False,False,47.0
14463,False,False,131.0
14464,False,False,1244.0
14465,False,False,1.0
14466,False,False,1.0
14468,False,False,3.0
14470,False,False,18.0
14472,False,False,122.0
14474,False,False,62.0
14476,False,False,55.0
14478,False,False,13.0
14481,False,False,119.0
14482,False,False,64.0
14483,False,False,27.0
14487,False,False,944.0
14488,False,False,964.0
14489,False,False,1270.0
14490,False,False,2331.0
14491,False,False,2107.0
14492,False,False,1262.0
14493,False,False,1233.0
14495,False,False,1691.0
14498,False,False,206.0
14499,False,False,780.0
14500,False,False,52.0
14503,False,False,10.0
14505,False,False,23.0
14507,False,False,11.0
14508,False,False,11.0
14509,False,False,878.0
14510,False,False,497.0
14511,False,False,1477.0
14512,False,False,49.0
14513,False,False,150.0
14514,False,False,1588.0
14518,False,False,9.0
14520,False,False,30.0
14522,False,False,202.0
14524,False,False,99.0
14526,False,False,74.0
14528,False,False,19.0
14531,False,False,137.0
14532,False,False,66.0
14533,False,False,25.0
14537,False,False,158.0
14538,False,False,797.0
14539,False,False,953.0
14540,False,False,1052.0
14541,False,False,486.0
14542,False,False,668.0
14544,False,False,872.0
14586,False,False,130.0
14587,False,False,704.0
14588,False,False,712.0
14589,False,False,253.0
14590,False,False,660.0
14592,False,False,725.0
14634,False,False,990.0
14635,False,False,1001.0
14636,False,False,569.0
14637,False,False,710.0
14639,False,False,1349.0
14681,False,False,197.0
14682,False,False,654.0
14683,False,False,680.0
14685,False,False,3531.0
14688,False,False,428.0
14689,False,False,1448.0
14690,False,False,6376.0
14693,False,False,18.0
14695,False,False,33.0
14697,False,False,11.0
14698,False,False,12.0
14699,False,False,1554.0
14700,False,False,991.0
14701,False,False,2701.0
14702,False,False,113.0
14703,False,False,316.0
14704,False,False,2855.0
14708,False,False,11.0
14710,False,False,51.0
14712,False,False,273.0
14714,False,False,181.0
14716,False,False,129.0
14718,False,False,30.0
14721,False,False,352.0
14722,False,False,114.0
14723,False,False,52.0
14728,False,False,259.0
14729,False,False,389.0
14731,False,False,3298.0
14734,False,False,342.0
14735,False,False,1120.0
14736,False,False,54.0
14739,False,False,21.0
14741,False,False,27.0
14743,False,False,14.0
14744,False,False,8.0
14745,False,False,1215.0
14746,False,False,759.0
14747,False,False,2161.0
14748,False,False,76.0
14749,False,False,218.0
14750,False,False,2275.0
14754,False,False,11.0
14755,False,False,1.0
14756,False,False,22.0
14758,False,False,193.0
14760,False,False,152.0
14762,False,False,96.0
14764,False,False,35.0
14767,False,False,224.0
14768,False,False,89.0
14769,False,False,33.0
14773,False,False,25.0
14775,False,False,2313.0
14778,False,False,370.0
14779,False,False,1107.0
14780,False,False,49.0
14783,False,False,12.0
14785,False,False,21.0
14787,False,False,7.0
14788,False,False,15.0
14789,False,False,1090.0
14790,False,False,520.0
14791,False,False,1540.0
14792,False,False,48.0
14793,False,False,180.0
14794,False,False,1512.0
14798,False,False,21.0
14800,False,False,58.0
14802,False,False,201.0
14804,False,False,171.0
14806,False,False,112.0
14808,False,False,24.0
14809,False,False,1.0
14811,False,False,159.0
14812,False,False,63.0
14813,False,False,33.0
14818,False,False,2308.0
14821,False,False,318.0
14822,False,False,974.0
14823,False,False,47.0
14826,False,False,21.0
14828,False,False,17.0
14830,False,False,9.0
14831,False,False,9.0
14832,False,False,912.0
14833,False,False,452.0
14834,False,False,1382.0
14835,False,False,55.0
14836,False,False,161.0
14837,False,False,1577.0
14841,False,False,11.0
14843,False,False,58.0
14845,False,False,213.0
14846,False,False,137.0
14847,False,False,94.0
14849,False,False,33.0
14852,False,False,192.0
14853,False,False,64.0
14854,False,False,28.0
14902,False,False,749.0
14903,False,False,2218.0
14904,False,False,6275.0
14907,False,False,421.0
14908,False,False,56.0
14909,False,False,1048.0
14911,False,False,747.0
14912,False,False,780.0
14913,False,False,2474.0
14914,False,False,1368.0
14915,False,False,3424.0
14916,False,False,140.0
14917,False,False,515.0
14918,False,False,3473.0
14919,False,False,2.0
14922,False,False,30.0
14924,False,False,113.0
14926,False,False,395.0
14928,False,False,242.0
14930,False,False,154.0
14932,False,False,67.0
14935,False,False,361.0
14936,False,False,76.0
14937,False,False,31.0
15019,False,False,410.0
15020,False,False,151.0
15023,False,False,59.0
15024,False,False,8.0
15025,False,False,101.0
15027,False,False,106.0
15028,False,False,117.0
15029,False,False,439.0
15030,False,False,126.0
15031,False,False,623.0
15032,False,False,6.0
15033,False,False,43.0
15034,False,False,557.0
15038,False,False,1.0
15040,False,False,15.0
15042,False,False,46.0
15044,False,False,15.0
15046,False,False,10.0
15048,False,False,2.0
15051,False,False,23.0
15057,False,False,55.0
15060,False,False,20.0
15062,False,False,14.0
15064,False,False,9.0
15065,False,False,8.0
15066,False,False,630.0
15067,False,False,518.0
15068,False,False,1298.0
15069,False,False,52.0
15070,False,False,172.0
15071,False,False,1181.0
15075,False,False,5.0
15076,False,False,1.0
15077,False,False,24.0
15079,False,False,130.0
15081,False,False,76.0
15083,False,False,48.0
15085,False,False,21.0
15086,False,False,1.0
15088,False,False,102.0
15095,False,False,657.0
15096,False,False,317.0
15097,False,False,1623.0
15099,False,False,719.0
15100,False,False,607.0
15101,False,False,762.0
15102,False,False,287.0
15103,False,False,1009.0
15104,False,False,120.0
15105,False,False,180.0
15106,False,False,1151.0
15107,False,False,4.0
15111,False,False,26.0
15112,False,False,134.0
15114,False,False,239.0
15116,False,False,159.0
15118,False,False,108.0
15120,False,False,65.0
15123,False,False,228.0
15170,False,False,1.0
1519,False,False,89.0
15198,False,False,443.0
15199,False,False,987.0
15201,False,False,536.0
15202,False,False,423.0
15203,False,False,511.0
15204,False,False,140.0
15205,False,False,536.0
15206,False,False,12.0
15207,False,False,49.0
15208,False,False,481.0
15213,False,False,1.0
15214,False,False,17.0
15216,False,False,62.0
15218,False,False,31.0
15220,False,False,9.0
15222,False,False,4.0
15225,False,False,53.0
15231,False,False,623.0
15233,False,False,272.0
15234,False,False,197.0
15235,False,False,276.0
15236,False,False,56.0
15237,False,False,266.0
15238,False,False,5.0
15239,False,False,29.0
15240,False,False,305.0
15241,False,False,3.0
15245,False,False,3.0
15246,False,False,13.0
15248,False,False,29.0
15250,False,False,8.0
15252,False,False,4.0
15254,False,False,1.0
15257,False,False,7.0
15264,False,False,665.0
15265,False,False,743.0
15266,False,False,727.0
15267,False,False,186.0
15268,False,False,563.0
15269,False,False,21.0
15270,False,False,83.0
15271,False,False,469.0
15272,False,False,9.0
15276,False,False,3.0
15277,False,False,38.0
15279,False,False,111.0
15281,False,False,52.0
15283,False,False,36.0
15285,False,False,9.0
15288,False,False,102.0
15324,False,False,228.0
15325,False,False,499.0
15326,False,False,98.0
15327,False,False,468.0
15328,False,False,17.0
15329,False,False,63.0
15330,False,False,388.0
15331,False,False,7.0
15335,False,False,2.0
15336,False,False,12.0
15338,False,False,67.0
15340,False,False,38.0
15342,False,False,9.0
15344,False,False,4.0
15347,False,False,54.0
15353,False,False,673.0
15354,False,False,131.0
15355,False,False,504.0
15356,False,False,23.0
15357,False,False,60.0
15358,False,False,380.0
15359,False,False,4.0
15364,False,False,13.0
15366,False,False,38.0
15368,False,False,21.0
15370,False,False,11.0
15372,False,False,1.0
15375,False,False,45.0
15381,False,False,677.0
15382,False,False,1529.0
15383,False,False,58.0
15384,False,False,216.0
15385,False,False,1383.0
15389,False,False,6.0
15390,False,False,2.0
15391,False,False,39.0
15393,False,False,133.0
15395,False,False,97.0
15397,False,False,56.0
15399,False,False,11.0
15400,False,False,1.0
15402,False,False,152.0
15408,False,False,17.0
15409,False,False,59.0
15410,False,False,677.0
15411,False,False,1784.0
15412,False,False,2.0
15415,False,False,13.0
15416,False,False,17.0
15417,False,False,131.0
15419,False,False,259.0
15421,False,False,184.0
15423,False,False,118.0
15425,False,False,36.0
15428,False,False,189.0
15434,False,False,173.0
15435,False,False,836.0
15436,False,False,2850.0
15437,False,False,5.0
15438,False,False,4.0
15440,False,False,24.0
15441,False,False,39.0
15442,False,False,164.0
15444,False,False,469.0
15446,False,False,326.0
15448,False,False,231.0
15450,False,False,76.0
15451,False,False,1.0
15453,False,False,437.0
15459,False,False,111.0
15460,False,False,577.0
15465,False,False,2.0
15466,False,False,29.0
15468,False,False,132.0
15470,False,False,65.0
15472,False,False,29.0
15474,False,False,6.0
15477,False,False,33.0
15483,False,False,946.0
15484,False,False,3.0
15487,False,False,5.0
15488,False,False,4.0
15489,False,False,58.0
15491,False,False,171.0
15493,False,False,118.0
15495,False,False,80.0
15497,False,False,27.0
15500,False,False,89.0
15506,False,False,5.0
15507,False,False,15.0
15508,False,False,28.0
15509,False,False,15.0
15510,False,False,143.0
15511,False,False,801.0
15513,False,False,1527.0
15515,False,False,896.0
15517,False,False,534.0
15519,False,False,268.0
15520,False,False,2.0
15522,False,False,1210.0
15531,False,False,7.0
15532,False,False,16.0
15534,False,False,66.0
15536,False,False,24.0
15538,False,False,25.0
15540,False,False,7.0
15543,False,False,30.0
15552,False,False,1.0
15554,False,False,2.0
15563,False,False,1.0
15589,False,False,4.0
15591,False,False,23.0
15593,False,False,10.0
15600,False,False,8.0
15606,False,False,8.0
15608,False,False,99.0
15610,False,False,54.0
15612,False,False,34.0
15614,False,False,7.0
15617,False,False,36.0
15624,False,False,80.0
15626,False,False,94.0
15628,False,False,82.0
15630,False,False,16.0
15631,False,False,1.0
15633,False,False,151.0
15655,False,False,631.0
15657,False,False,319.0
15659,False,False,115.0
15660,False,False,2.0
15662,False,False,491.0
15682,False,False,471.0
15683,False,False,1.0
15684,False,False,171.0
15685,False,False,2.0
15687,False,False,672.0
15704,False,False,1.0
15705,False,False,373.0
15706,False,False,5.0
15708,False,False,775.0
15717,False,False,9.0
15723,False,False,15.0
15724,False,False,4.0
15725,False,False,688.0
15732,False,False,48.0
15749,False,False,67.0
15759,False,False,1.0
15761,False,False,35.0
15762,False,False,334.0
15763,False,False,9.0
15767,False,False,1207.0
15844,False,False,21.0
15849,False,False,24.0
16003,False,False,41.0
16004,False,False,2.0
16008,False,False,60.0
1603,False,False,114.0
16082,False,False,6.0
16086,False,False,735.0
16164,False,False,11.0
16240,False,False,2239.0
16245,False,False,1698.0
16255,False,False,1848.0
16259,False,False,3018.0
16261,False,False,4245.0
16263,False,False,1762.0
16264,False,False,1841.0
16268,False,False,3215.0
16269,False,False,2049.0
16270,False,False,1436.0
16271,False,False,1361.0
16273,False,False,2055.0
16276,False,False,201.0
16277,False,False,663.0
16278,False,False,103.0
16281,False,False,52.0
16283,False,False,71.0
16285,False,False,45.0
16286,False,False,59.0
16287,False,False,732.0
16288,False,False,889.0
16289,False,False,1024.0
16290,False,False,68.0
16291,False,False,200.0
16292,False,False,1249.0
16468,False,False,1275.0
16478,False,False,1374.0
16482,False,False,1699.0
16484,False,False,2064.0
16486,False,False,1124.0
16487,False,False,1215.0
16491,False,False,1452.0
16492,False,False,918.0
16493,False,False,731.0
16494,False,False,700.0
16496,False,False,910.0
16499,False,False,140.0
16500,False,False,256.0
16501,False,False,55.0
16504,False,False,18.0
16506,False,False,23.0
16508,False,False,11.0
16509,False,False,6.0
16510,False,False,300.0
16511,False,False,471.0
16512,False,False,436.0
16513,False,False,23.0
16514,False,False,72.0
16515,False,False,669.0
16828,False,False,1242.0
16830,False,False,542.0
16832,False,False,2130.0
16834,False,False,2006.0
16835,False,False,812.0
16836,False,False,1204.0
16837,False,False,1238.0
16841,False,False,1281.0
16842,False,False,892.0
16843,False,False,644.0
16844,False,False,625.0
16846,False,False,732.0
16849,False,False,83.0
16850,False,False,145.0
16851,False,False,51.0
16854,False,False,11.0
16856,False,False,23.0
16858,False,False,12.0
16859,False,False,12.0
16860,False,False,240.0
16861,False,False,398.0
16862,False,False,357.0
16863,False,False,18.0
16864,False,False,40.0
16865,False,False,617.0
16888,False,False,3.0
16889,False,False,9.0
16890,False,False,12.0
16891,False,False,36.0
16892,False,False,14.0
16893,False,False,130.0
16894,False,False,8.0
16895,False,False,35.0
16896,False,False,25.0
16897,False,False,2.0
16898,False,False,74.0
16899,False,False,39.0
16900,False,False,21.0
16901,False,False,72.0
16957,False,False,4.0
16958,False,False,2.0
16959,False,False,28.0
16961,False,False,2.0
16962,False,False,16.0
16963,False,False,1.0
16964,False,False,9.0
16965,False,False,8.0
16966,False,False,7.0
16967,False,False,35.0
17022,False,False,6.0
17024,False,False,32.0
17026,False,False,3.0
17027,False,False,9.0
17029,False,False,6.0
17030,False,False,7.0
17031,False,False,15.0
17032,False,False,36.0
17086,False,False,16.0
17087,False,False,5.0
17088,False,False,146.0
17089,False,False,1.0
17090,False,False,14.0
17091,False,False,188.0
17092,False,False,12.0
17093,False,False,112.0
17094,False,False,108.0
17095,False,False,122.0
17096,False,False,217.0
17150,False,False,13.0
17151,False,False,182.0
17152,False,False,12.0
17153,False,False,24.0
17154,False,False,249.0
17155,False,False,9.0
17156,False,False,192.0
17157,False,False,182.0
17158,False,False,149.0
17159,False,False,374.0
17213,False,False,91.0
17214,False,False,1.0
17215,False,False,7.0
17216,False,False,36.0
17217,False,False,1.0
17218,False,False,22.0
17219,False,False,16.0
17220,False,False,17.0
17221,False,False,32.0
17275,False,False,4.0
17276,False,False,17.0
17277,False,False,580.0
17278,False,False,17.0
17279,False,False,324.0
17281,False,False,358.0
17282,False,False,164.0
17283,False,False,1326.0
17337,False,False,2.0
17338,False,False,11.0
17340,False,False,2.0
17342,False,False,1.0
17343,False,False,11.0
17397,False,False,81.0
17399,False,False,39.0
17401,False,False,45.0
17402,False,False,14.0
17403,False,False,107.0
17457,False,False,6.0
17458,False,False,693.0
17460,False,False,1416.0
17461,False,False,237.0
17462,False,False,1759.0
17463,False,False,530.0
17464,False,False,1132.0
17465,False,False,1107.0
17469,False,False,1128.0
17470,False,False,803.0
17471,False,False,659.0
17472,False,False,616.0
17474,False,False,803.0
17477,False,False,102.0
17478,False,False,239.0
17479,False,False,39.0
17482,False,False,10.0
17484,False,False,16.0
17486,False,False,3.0
17487,False,False,4.0
17488,False,False,319.0
17489,False,False,426.0
17490,False,False,417.0
17491,False,False,24.0
17492,False,False,70.0
17493,False,False,671.0
17516,False,False,14.0
17518,False,False,17.0
17519,False,False,25.0
17520,False,False,48.0
17574,False,False,213.0
17575,False,False,1068.0
17576,False,False,252.0
17577,False,False,1253.0
17578,False,False,1232.0
17579,False,False,31.0
17580,False,False,33.0
17584,False,False,46.0
17585,False,False,51.0
17586,False,False,44.0
17587,False,False,45.0
17589,False,False,48.0
17626,False,False,734.0
17627,False,False,398.0
17631,False,False,1421.0
17633,False,False,2203.0
17634,False,False,1240.0
17663,False,False,10.0
17664,False,False,977.0
17665,False,False,1215.0
17666,False,False,550.0
17667,False,False,1169.0
17671,False,False,1771.0
17672,False,False,1294.0
17673,False,False,970.0
17674,False,False,851.0
17676,False,False,1008.0
17678,False,False,203.0
17679,False,False,525.0
17680,False,False,40.0
17683,False,False,13.0
17685,False,False,14.0
17687,False,False,2.0
17688,False,False,7.0
17689,False,False,590.0
17690,False,False,868.0
17691,False,False,1000.0
17692,False,False,49.0
17693,False,False,161.0
17694,False,False,1289.0
17712,False,False,1523.0
17713,False,False,501.0
17717,False,False,15.0
17718,False,False,18.0
17770,False,False,850.0
17771,False,False,752.0
17772,False,False,1748.0
17776,False,False,4279.0
17777,False,False,1980.0
17778,False,False,1479.0
17779,False,False,1483.0
17781,False,False,2854.0
17784,False,False,438.0
17785,False,False,1458.0
17786,False,False,6869.0
17789,False,False,34.0
17791,False,False,63.0
17793,False,False,50.0
17794,False,False,70.0
17795,False,False,1509.0
17796,False,False,1853.0
17797,False,False,2491.0
17798,False,False,130.0
17799,False,False,426.0
17800,False,False,3297.0
17801,False,False,1.0
17805,False,False,11.0
17806,False,False,70.0
17808,False,False,270.0
17810,False,False,185.0
17812,False,False,165.0
17814,False,False,61.0
17815,False,False,3.0
17816,False,False,1.0
17817,False,False,538.0
17818,False,False,2098.0
17819,False,False,843.0
17823,False,False,964.0
17824,False,False,1759.0
17825,False,False,1354.0
17826,False,False,1212.0
17827,False,False,2450.0
17828,False,False,2801.0
17829,False,False,2306.0
17830,False,False,1621.0
17831,False,False,1780.0
17833,False,False,1924.0
17870,False,False,1631.0
17871,False,False,740.0
17875,False,False,1269.0
17876,False,False,881.0
17877,False,False,481.0
17878,False,False,1142.0
17879,False,False,1938.0
17880,False,False,1813.0
17881,False,False,1304.0
17882,False,False,1115.0
17884,False,False,1643.0
17887,False,False,164.0
17888,False,False,394.0
17889,False,False,25.0
17892,False,False,12.0
17894,False,False,12.0
17896,False,False,4.0
17897,False,False,1.0
17898,False,False,475.0
17899,False,False,630.0
17900,False,False,677.0
17901,False,False,26.0
17902,False,False,103.0
17903,False,False,845.0
17908,False,False,2.0
17909,False,False,12.0
17911,False,False,63.0
17913,False,False,38.0
17915,False,False,28.0
17917,False,False,7.0
17920,False,False,87.0
17921,False,False,67.0
17922,False,False,38.0
17926,False,False,858.0
17927,False,False,985.0
17928,False,False,1322.0
17929,False,False,2478.0
17930,False,False,2091.0
17931,False,False,1341.0
17932,False,False,1274.0
17934,False,False,2043.0
17937,False,False,310.0
17938,False,False,912.0
17939,False,False,45.0
17942,False,False,15.0
17944,False,False,28.0
17946,False,False,12.0
17947,False,False,14.0
17948,False,False,930.0
17949,False,False,1033.0
17950,False,False,1171.0
17951,False,False,64.0
17952,False,False,195.0
17953,False,False,1415.0
17958,False,False,9.0
17959,False,False,33.0
17961,False,False,141.0
17963,False,False,90.0
17965,False,False,60.0
17967,False,False,20.0
17970,False,False,136.0
17971,False,False,70.0
17972,False,False,45.0
17976,False,False,82.0
17977,False,False,804.0
17978,False,False,973.0
17979,False,False,920.0
17980,False,False,661.0
17981,False,False,646.0
17983,False,False,901.0
18025,False,False,319.0
18026,False,False,799.0
18027,False,False,704.0
18028,False,False,689.0
18029,False,False,638.0
18031,False,False,729.0
18073,False,False,912.0
18074,False,False,738.0
18075,False,False,677.0
18076,False,False,636.0
18078,False,False,1205.0
18120,False,False,240.0
18121,False,False,751.0
18122,False,False,751.0
18124,False,False,4446.0
18127,False,False,637.0
18128,False,False,1692.0
18129,False,False,6211.0
18132,False,False,27.0
18134,False,False,43.0
18136,False,False,16.0
18137,False,False,26.0
18138,False,False,2066.0
18139,False,False,1821.0
18140,False,False,2695.0
18141,False,False,153.0
18142,False,False,425.0
18143,False,False,3337.0
18144,False,False,1.0
18148,False,False,7.0
18149,False,False,52.0
18151,False,False,305.0
18153,False,False,181.0
18155,False,False,134.0
18157,False,False,48.0
18160,False,False,399.0
18161,False,False,86.0
18162,False,False,35.0
18166,False,False,216.0
18167,False,False,326.0
18169,False,False,2696.0
18172,False,False,279.0
18173,False,False,882.0
18174,False,False,27.0
18177,False,False,7.0
18179,False,False,7.0
18181,False,False,9.0
18182,False,False,6.0
18183,False,False,1053.0
18184,False,False,1475.0
18185,False,False,1288.0
18186,False,False,43.0
18187,False,False,108.0
18188,False,False,1640.0
18193,False,False,8.0
18194,False,False,24.0
18196,False,False,159.0
18198,False,False,60.0
18200,False,False,69.0
18202,False,False,20.0
18203,False,False,1.0
18205,False,False,124.0
18206,False,False,111.0
18207,False,False,38.0
18211,False,False,21.0
18213,False,False,2293.0
18216,False,False,625.0
18217,False,False,1367.0
18218,False,False,50.0
18221,False,False,20.0
18223,False,False,18.0
18225,False,False,1.0
18226,False,False,8.0
18227,False,False,1251.0
18228,False,False,1190.0
18229,False,False,1381.0
18230,False,False,100.0
18231,False,False,224.0
18232,False,False,1611.0
18237,False,False,16.0
18238,False,False,42.0
18240,False,False,169.0
18242,False,False,120.0
18244,False,False,85.0
18246,False,False,34.0
18249,False,False,144.0
18250,False,False,54.0
18251,False,False,37.0
18256,False,False,1773.0
18259,False,False,237.0
18260,False,False,759.0
18261,False,False,26.0
18264,False,False,10.0
18266,False,False,8.0
18269,False,False,3.0
18270,False,False,600.0
18271,False,False,636.0
18272,False,False,627.0
18273,False,False,23.0
18274,False,False,88.0
18275,False,False,986.0
18280,False,False,4.0
18281,False,False,19.0
18283,False,False,117.0
18284,False,False,41.0
18285,False,False,55.0
18287,False,False,11.0
18288,False,False,1.0
18290,False,False,88.0
18291,False,False,53.0
18292,False,False,26.0
18340,False,False,1027.0
18341,False,False,2570.0
18342,False,False,6256.0
18344,False,False,1.0
18345,False,False,410.0
18346,False,False,158.0
18347,False,False,1023.0
18349,False,False,798.0
18350,False,False,988.0
18351,False,False,2633.0
18352,False,False,2309.0
18353,False,False,2764.0
18354,False,False,175.0
18355,False,False,464.0
18356,False,False,3399.0
18361,False,False,22.0
18362,False,False,79.0
18364,False,False,254.0
18366,False,False,129.0
18368,False,False,100.0
18370,False,False,59.0
18371,False,False,2.0
