Date,Observe,Tendance,Saisonnalite,Residu
2023-11-01,0.34844314943650195,0.08092900015769842,-0.003169048591383596,0.27068319787018713
2023-11-02,0.191448315959595,0.0793747597509117,-0.0021965324370293486,0.11427008864571266
2023-11-03,0.09225225550373271,0.07789755247784962,0.010378934512016139,0.0039757685138669535
2023-11-04,0.07854453084164545,0.07651545123845604,0.000920343344541094,0.0011087362586483102
2023-11-05,0.06221056104682956,0.07522680282160862,-0.0073126370600388,-0.005703604714740268
2023-11-06,0.08410379143559554,0.07402198483990169,0.006433437534694269,0.003648369060999579
2023-11-07,0.06531320972719686,0.07290984837316888,-0.005165593278740566,-0.0024310453672314603
2023-11-08,0.0675285512394413,0.07188922266339208,-0.001152903618327163,-0.0032077678056236097
2023-11-09,0.06747587229400927,0.07161090919610737,-0.0015782725014420922,-0.0025567644006560114
2023-11-10,0.07127678089016891,0.07171813120835333,0.006900672399139079,-0.007342022717323496
2023-11-11,0.0731164533789527,0.07213081399267096,-0.0009463294649734563,0.0019319688512551975
2023-11-12,0.07417921919540038,0.07263585278037653,-0.0030952999645303125,0.0046386663795541655
2023-11-13,0.07297642775711195,0.07311558013559002,0.0036133898329606924,-0.003752542211438767
2023-11-14,0.07364929559486917,0.07344761135936057,-0.0034872519075140394,0.003688936143022639
2023-11-15,0.07629121073937913,0.07354231653788902,0.00029638799105829045,0.002452506210431818
2023-11-16,0.07747082540286183,0.07340677410589552,-0.0011288981259140304,0.005192949422880344
2023-11-17,0.07488434899342125,0.07312392074699084,0.0033529505977165502,-0.001592522351286138
2023-11-18,0.06324973010458865,0.07274771530200456,-0.0023169869568116764,-0.007180998240604239
2023-11-19,0.07539359045862282,0.07234936339666112,0.000827189671708248,0.0022170373902534457
2023-11-20,0.07168347875592786,0.07192215988419522,0.001120687827235299,-0.0013593689555026628
2023-11-21,0.06856060053097518,0.07160602916408965,-0.0017857525358885194,-0.0012596760972259508
2023-11-22,0.07717241720902374,0.07139634130013144,0.0015012467476723209,0.004274829161219976
2023-11-23,0.06612815468322389,0.07122095037392402,-0.0005552950081784641,-0.004537500682521664
2023-11-24,0.07689511794673932,0.07095615325925386,0.0003292916982196842,0.0056096729892657765
