Date,LiaisonId,TauxVenteGuichet,Prediction,ErreurAbsolue,JourSemaine,Seuil,EstAnomalie
2025-10-22,14635,0.34666666,0.4140316696024772,0.06736500571736065,2,0.1377235246086606,False
2025-10-23,14635,0.38043478,0.39227870713593643,0.011843925822993928,3,0.1377235246086606,False
2025-10-24,14635,0.32,0.31950820121945994,0.000491791627982685,4,0.1377235246086606,False
2025-10-26,14635,0.36956522,0.32732570047010634,0.042239518216951155,6,0.1377235246086606,False
2025-10-27,14635,0.2601156,0.3536271632226966,0.0935115695508979,0,0.1377235246086606,False
2025-10-28,14635,0.47142857,0.3815230245233993,0.08990554860816197,1,0.1377235246086606,False
2025-10-30,14635,0.27439025,0.38177441689141867,0.10738416644700643,3,0.1377235246086606,False
2025-10-31,14635,0.3051643,0.3470919856675962,0.041927678311715455,4,0.1377235246086606,False
2025-09-08,14636,0.120300755,0.14410744194390146,0.02380668703915445,0,0.1377235246086606,False
2025-09-10,14636,0.14285715,0.13830189706441987,0.004555252178934932,2,0.1377235246086606,False
2025-09-11,14636,0.42424244,0.40292645266798394,0.021315984217849804,3,0.1377235246086606,False
2025-09-12,14636,0.1388889,0.14813762651785303,0.009248731006225835,4,0.1377235246086606,False
2025-09-25,14636,0.5,0.3657865398767675,0.1342134601232325,3,0.1377235246086606,False
2025-09-26,14636,0.1971831,0.13624028926579168,0.06094281310351679,4,0.1377235246086606,False
2025-09-30,14636,0.13043478,0.14137415931996383,0.010939378007021328,1,0.1377235246086606,False
2025-10-03,14636,0.42424244,0.45358873117725496,0.029346294291421215,4,0.1377235246086606,False
2025-10-06,14636,0.33333334,0.40596679545722586,0.07263345218978506,0,0.1377235246086606,False
2025-10-10,14636,0.13043478,0.1525994053346745,0.022164624021732,4,0.1377235246086606,False
2025-10-13,14636,0.15231788,0.16337523209175955,0.011057350507592073,0,0.1377235246086606,False
2025-10-23,14636,0.42857143,0.2852412667545964,0.14333016607430682,3,0.1377235246086606,True
2025-10-24,14636,0.17525773,0.16026309362898206,0.014994633874794494,4,0.1377235246086606,False
2025-10-26,14636,0.17948718,0.2661303572883971,0.08664317359832602,6,0.1377235246086606,False
2025-10-27,14636,0.14689265,0.15590690602944834,0.009014254113898112,0,0.1377235246086606,False
2025-10-29,14636,0.5,0.41511177720691994,0.08488822279308006,2,0.1377235246086606,False
2025-10-30,14636,0.121212125,0.17146331000167112,0.05025118517714719,3,0.1377235246086606,False
2025-10-31,14636,0.12865497,0.16948075855342853,0.04082578683464039,4,0.1377235246086606,False
2025-09-08,14637,0.125,0.118274662878008,0.006725337121991998,0,0.1377235246086606,False
2025-09-09,14637,0.37037036,0.34500938256360925,0.025360975665074226,1,0.1377235246086606,False
2025-09-10,14637,0.11612903,0.11960000283167412,0.003470969564176099,2,0.1377235246086606,False
2025-09-11,14637,0.4117647,0.42016643047583235,0.00840171933424605,3,0.1377235246086606,False
2025-09-12,14637,0.0797546,0.12883995960259192,0.04908536116385215,4,0.1377235246086606,False
2025-09-25,14637,0.36363637,0.3107068157010167,0.05292955877255506,3,0.1377235246086606,False
2025-09-26,14637,0.12307692,0.11751276908294905,0.00556415410859834,4,0.1377235246086606,False
2025-09-29,14637,0.39583334,0.3655345713889306,0.03029877187851021,0,0.1377235246086606,False
2025-09-30,14637,0.10285714,0.13002938371625003,0.027172241029406158,1,0.1377235246086606,False
2025-10-01,14637,0.36842105,0.404880388578519,0.036459340652569894,2,0.1377235246086606,False
2025-10-02,14637,0.375,0.3613471962917042,0.013652803708295802,3,0.1377235246086606,False
2025-10-03,14637,0.47727272,0.3969860453058539,0.08028667383896726,4,0.1377235246086606,False
2025-10-09,14637,0.3617021,0.3685810424614105,0.006878928117767302,3,0.1377235246086606,False
2025-10-10,14637,0.10215054,0.144442832135509,0.04229229506189677,4,0.1377235246086606,False
2025-10-13,14637,0.0952381,0.1402198174086267,0.04498172039658371,0,0.1377235246086606,False
2025-10-15,14637,0.4814815,0.40991117608903566,0.071570316430343,2,0.1377235246086606,False
2025-10-22,14637,0.37037036,0.4107046002175768,0.04033424198889335,2,0.1377235246086606,False
2025-10-23,14637,0.23076923,0.32055557615557706,0.08978634424010312,3,0.1377235246086606,False
2025-10-24,14637,0.125,0.13578957840796585,0.01078957840796585,4,0.1377235246086606,False
2025-10-26,14637,0.07236842,0.16843418591009918,0.09606576524960342,6,0.1377235246086606,False
2025-10-27,14637,0.13333334,0.13824299783217228,0.004909657544963725,0,0.1377235246086606,False
2025-10-30,14637,0.11702128,0.1472474169783384,0.030226139431455773,3,0.1377235246086606,False
2025-10-31,14637,0.08121827,0.1442931179022216,0.06307484545463554,4,0.1377235246086606,False
2025-09-07,14639,0.3392857,0.38659603728945513,0.047310335776164725,6,0.1377235246086606,False
2025-09-08,14639,0.15568863,0.29438944369541215,0.13870081514106797,0,0.1377235246086606,True
2025-09-09,14639,0.42857143,0.3711539580146369,0.05741747481426629,1,0.1377235246086606,False
2025-09-10,14639,0.21472393,0.23801948128739758,0.023295551524557312,2,0.1377235246086606,False
2025-09-11,14639,0.3452381,0.3908759629832172,0.04563787342175479,3,0.1377235246086606,False
2025-09-12,14639,0.1656051,0.2889029706437216,0.12329787263461212,4,0.1377235246086606,False
2025-09-14,14639,0.38356164,0.33851199616511335,0.04504964481274615,6,0.1377235246086606,False
2025-09-16,14639,0.38194445,0.37698199550963263,0.004962452246180971,1,0.1377235246086606,False
2025-09-18,14639,0.3488372,0.3981031253673939,0.04926592854045908,3,0.1377235246086606,False
2025-09-19,14639,0.4883721,0.38897223130761804,0.09939985617101965,4,0.1377235246086606,False
2025-09-21,14639,0.35074627,0.39891241931753846,0.04816614532309266,6,0.1377235246086606,False
2025-09-22,14639,0.45,0.3797664996701336,0.07023348840893745,0,0.1377235246086606,False
2025-09-25,14639,0.36486486,0.40161346482355165,0.03674860881883668,3,0.1377235246086606,False
2025-09-26,14639,0.19354838,0.25661925928041457,0.0630708779518318,4,0.1377235246086606,False
2025-09-29,14639,0.3464567,0.38693217730720275,0.04047547078330749,0,0.1377235246086606,False
2025-09-30,14639,0.16292135,0.25486583381414035,0.0919444796395264,1,0.1377235246086606,False
2025-10-01,14639,0.32857144,0.40349915672655673,0.07492771793718905,2,0.1377235246086606,False
2025-10-05,14639,0.3529412,0.3851183306431448,0.03217714540716765,6,0.1377235246086606,False
2025-10-09,14639,0.47297296,0.3980730219601758,0.07489993731983824,3,0.1377235246086606,False
2025-10-10,14639,0.16243654,0.2560530718408012,0.09361652694562911,4,0.1377235246086606,False
2025-10-11,14639,0.49,0.40298157127121537,0.0870184382655278,5,0.1377235246086606,False
2025-10-13,14639,0.1657754,0.30494500120262547,0.13916959782223148,0,0.1377235246086606,True
2025-10-15,14639,0.40350878,0.4069527366963636,0.00344395430958383,2,0.1377235246086606,False
2025-10-20,14639,0.39534885,0.4001877438877845,0.004838896975400464,0,0.1377235246086606,False
2025-10-22,14639,0.36206895,0.41164508808186406,0.04957613695195073,2,0.1377235246086606,False
2025-10-23,14639,0.4923077,0.3891692416064622,0.10313845115972736,3,0.1377235246086606,False
2025-10-24,14639,0.10294118,0.23655975483757702,0.13361857705218044,4,0.1377235246086606,False
2025-10-25,14639,0.3888889,0.28831368487559506,0.10057521063603214,5,0.1377235246086606,False
2025-10-26,14639,0.31213874,0.30833069624000614,0.003808040008010216,6,0.1377235246086606,False
2025-10-27,14639,0.18274112,0.3057473519375911,0.12300623147994189,0,0.1377235246086606,False
2025-10-28,14639,0.35185185,0.38281930988438606,0.030967459136323927,1,0.1377235246086606,False
2025-10-29,14639,0.4,0.4034822221821738,0.0034822162217093,2,0.1377235246086606,False
2025-10-30,14639,0.16756757,0.2365954259828544,0.06902785994567637,3,0.1377235246086606,False
2025-10-31,14639,0.16483517,0.2750818160211542,0.11024664610976964,4,0.1377235246086606,False
2025-09-07,14681,0.36363637,0.16182379568889207,0.2018125787846797,6,0.1377235246086606,True
2025-09-08,14681,0.07936508,0.07972553877200235,0.00036045668686975063,0,0.1377235246086606,False
2025-09-10,14681,0.07936508,0.0848242775297503,0.005459195444617704,2,0.1377235246086606,False
2025-09-12,14681,0.13043478,0.07910031586111264,0.05133446545182986,4,0.1377235246086606,False
2025-09-26,14681,0.04597701,0.08833165174753495,0.04235464042455979,4,0.1377235246086606,False
2025-09-30,14681,0.03448276,0.07914630248767456,0.044663543995443186,1,0.1377235246086606,False
2025-10-10,14681,0.072289154,0.09286158050254827,0.02057242656902318,4,0.1377235246086606,False
2025-10-13,14681,0.1,0.0875887553664783,0.012411246123637823,0,0.1377235246086606,False
2025-10-24,14681,0.10869565,0.0997615998253332,0.008934048785258691,4,0.1377235246086606,False
2025-10-26,14681,0.083333336,0.15047100595290758,0.06713767013604738,6,0.1377235246086606,False
2025-10-27,14681,0.060606062,0.09180648531902058,0.031200422906758618,0,0.1377235246086606,False
2025-10-30,14681,0.11578947,0.08981938134378686,0.02597009171300635,3,0.1377235246086606,False
2025-10-31,14681,0.1,0.11464571674178789,0.01464571525167177,4,0.1377235246086606,False
2025-09-08,14682,0.17699115,0.21295576372391625,0.03596461394078179,0,0.1377235246086606,False
2025-09-10,14682,0.19379845,0.2074799499470455,0.01368149733130758,2,0.1377235246086606,False
2025-09-12,14682,0.15384616,0.23471893688970344,0.08087277731233375,4,0.1377235246086606,False
2025-09-15,14682,0.47058824,0.350184485795509,0.12040375125168645,0,0.1377235246086606,False
2025-09-26,14682,0.2,0.17529352118818678,0.02470648179204546,4,0.1377235246086606,False
2025-09-30,14682,0.11278196,0.2357143952373736,0.12293243844549584,1,0.1377235246086606,False
2025-10-04,14682,0.34736842,0.3349119881022631,0.012456431068116558,5,0.1377235246086606,False
2025-10-10,14682,0.2,0.23626703035174398,0.036267027371511745,4,0.1377235246086606,False
2025-10-13,14682,0.1849711,0.1858054734703174,0.0008343793388476684,0,0.1377235246086606,False
2025-10-16,14682,0.36633664,0.2932987247278558,0.07303791896797551,3,0.1377235246086606,False
2025-10-17,14682,0.47272727,0.39240695454454233,0.08032031438970755,4,0.1377235246086606,False
2025-10-24,14682,0.23853211,0.2906660377622355,0.05213392671353706,4,0.1377235246086606,False
2025-10-26,14682,0.1871345,0.270142155304801,0.08300765098656371,6,0.1377235246086606,False
2025-10-27,14682,0.23837209,0.22283877340702332,0.015533314071614374,0,0.1377235246086606,False
2025-10-30,14682,0.15037593,0.3283473492591698,0.17797141680410694,3,0.1377235246086606,True
2025-10-31,14682,0.1497006,0.2546142671904867,0.10491367026189019,4,0.1377235246086606,False
2025-09-08,14683,0.11851852,0.21417535986319755,0.0956568434418795,0,0.1377235246086606,False
2025-09-10,14683,0.18699187,0.2136823766801627,0.026690506276872916,2,0.1377235246086606,False
2025-09-12,14683,0.15068494,0.18853834520525248,0.03785340737051279,4,0.1377235246086606,False
2025-09-13,14683,0.23076923,0.1938134254405551,0.036955806474918834,5,0.1377235246086606,False
2025-09-26,14683,0.13664596,0.1577265907866315,0.021080632959063456,4,0.1377235246086606,False
2025-09-30,14683,0.11875,0.13998639341772454,0.021236394907840656,1,0.1377235246086606,False
2025-10-10,14683,0.16867469,0.17841968665481905,0.009744994143260521,4,0.1377235246086606,False
2025-10-13,14683,0.17919075,0.17550523576538957,0.003685519125052328,0,0.1377235246086606,False
2025-10-24,14683,0.16402116,0.1649132990292062,0.0008921348503579396,4,0.1377235246086606,False
2025-10-25,14683,0.22580644,0.45613240510689806,0.2303259602235515,5,0.1377235246086606,True
2025-10-26,14683,0.23913044,0.24464681553202902,0.005516378157914031,6,0.1377235246086606,False
2025-10-27,14683,0.1884058,0.26009838490330894,0.07169258801781853,0,0.1377235246086606,False
2025-10-30,14683,0.10218978,0.2747364896958782,0.172546710414262,3,0.1377235246086606,True
2025-10-31,14683,0.17142858,0.26485276043218065,0.09342418432038713,4,0.1377235246086606,False
2025-09-06,14685,0.44297752,0.40005807835163104,0.04291943949161542,5,0.1377235246086606,False
2025-09-07,14685,0.38173077,0.3932367183789767,0.0115059532746829,6,0.1377235246086606,False
2025-09-08,14685,0.34268126,0.40046850621332136,0.057787247296466504,0,0.1377235246086606,False
2025-09-09,14685,0.37694454,0.40281599100933346,0.02587144907818112,1,0.1377235246086606,False
2025-09-10,14685,0.46486485,0.40287927050843153,0.06198557953581896,2,0.1377235246086606,False
2025-09-11,14685,0.44810212,0.4001081900837547,0.04799392650102313,3,0.1377235246086606,False
2025-09-12,14685,0.38729936,0.4021439799118019,0.014844621067044816,4,0.1377235246086606,False
2025-09-13,14685,0.3537594,0.40005807835163104,0.046298670354499694,5,0.1377235246086606,False
2025-09-14,14685,0.44651163,0.3932367183789767,0.053274907864614585,6,0.1377235246086606,False
2025-09-15,14685,0.406062,0.4015380912792294,0.004523915671149015,0,0.1377235246086606,False
2025-09-16,14685,0.4197443,0.40281599100933346,0.01692832175388065,1,0.1377235246086606,False
2025-09-17,14685,0.41041481,0.40287927050843153,0.007535544440604114,2,0.1377235246086606,False
2025-09-18,14685,0.41616076,0.40116137872290375,0.014999383587124326,3,0.1377235246086606,False
2025-09-19,14685,0.3841575,0.4021439799118019,0.01798647130012282,4,0.1377235246086606,False
2025-09-20,14685,0.4262295,0.39349248680283927,0.032737019928194055,5,0.1377235246086606,False
2025-09-21,14685,0.4077302,0.40177469718399833,0.0059554947620313325,6,0.1377235246086606,False
2025-09-22,14685,0.43535572,0.3990437212256198,0.036312001678585504,0,0.1377235246086606,False
2025-09-23,14685,0.36420456,0.40064634760949747,0.03644179185960428,1,0.1377235246086606,False
2025-09-24,14685,0.41651917,0.40287927050843153,0.01363989453063097,2,0.1377235246086606,False
2025-09-25,14685,0.4470295,0.4001081900837547,0.04692131111596759,3,0.1377235246086606,False
2025-09-26,14685,0.3961318,0.4021439799118019,0.006012166385648332,4,0.1377235246086606,False
2025-09-27,14685,0.35555556,0.3854687754065107,0.029913211241395343,5,0.1377235246086606,False
2025-09-28,14685,0.40179414,0.39912997281661555,0.0026641627539105706,6,0.1377235246086606,False
2025-09-29,14685,0.38984168,0.40046850621332136,0.010626830454959546,0,0.1377235246086606,False
2025-09-30,14685,0.43312544,0.40281599100933346,0.030309445296666293,1,0.1377235246086606,False
2025-10-01,14685,0.4678801,0.40696571287773664,0.06091438713408892,2,0.1377235246086606,False
2025-10-02,14685,0.48453116,0.4016588552953075,0.08287230887400404,3,0.1377235246086606,False
2025-10-03,14685,0.3494299,0.4036004531335147,0.054170547718933426,4,0.1377235246086606,False
2025-10-04,14685,0.38906023,0.40810454827672316,0.019044319213689098,5,0.1377235246086606,False
2025-10-05,14685,0.4575707,0.3951402869565804,0.062430414880959295,6,0.1377235246086606,False
2025-10-06,14685,0.4900521,0.4008997229287889,0.08915238106748796,0,0.1377235246086606,False
2025-10-07,14685,0.3519656,0.4034013991648299,0.051435792952213955,1,0.1377235246086606,False
2025-10-08,14685,0.33564013,0.40696571287773664,0.07132558045052106,2,0.1377235246086606,False
2025-10-09,14685,0.43547916,0.40271612568790327,0.032763038435631886,3,0.1377235246086606,False
2025-10-10,14685,0.3875598,0.40318775623141195,0.015627954891308804,4,0.1377235246086606,False
2025-10-11,14685,0.34979424,0.40802701624028265,0.05823277743451177,5,0.1377235246086606,False
2025-10-12,14685,0.35907504,0.4042520905756823,0.04517705095051444,6,0.1377235246086606,False
2025-10-13,14685,0.4264178,0.4008997229287889,0.02551807487508989,0,0.1377235246086606,False
2025-10-14,14685,0.40850687,0.4034780522557659,0.005028818014009506,1,0.1377235246086606,False
2025-10-15,14685,0.4291025,0.40696571287773664,0.022136797336115288,2,0.1377235246086606,False
2025-10-16,14685,0.38418826,0.40271612568790327,0.01852786107952009,3,0.1377235246086606,False
2025-10-17,14685,0.3524465,0.4039800359048832,0.051533539418219365,4,0.1377235246086606,False
2025-10-18,14685,0.45302713,0.40810454827672316,0.04492258089655565,5,0.1377235246086606,False
2025-10-19,14685,0.43758765,0.4042520905756823,0.033335558054459924,6,0.1377235246086606,False
2025-10-20,14685,0.4459525,0.4005102603635917,0.04544224450968404,0,0.1377235246086606,False
2025-10-21,14685,0.33597124,0.4034013991648299,0.06743016293588705,1,0.1377235246086606,False
2025-10-22,14685,0.4845917,0.40696571287773664,0.07762597980834429,2,0.1377235246086606,False
2025-10-23,14685,0.4635514,0.40271612568790327,0.06083527640407671,3,0.1377235246086606,False
2025-10-24,14685,0.34012648,0.4039800359048832,0.06385355127239112,4,0.1377235246086606,False
2025-10-25,14685,0.3403118,0.40810454827672316,0.0677927528036244,5,0.1377235246086606,False
2025-10-26,14685,0.3625977,0.4042520905756823,0.04165438664196647,6,0.1377235246086606,False
2025-10-27,14685,0.371768,0.4029165844934238,0.031148586751724605,0,0.1377235246086606,False
2025-10-28,14685,0.37606838,0.4034780522557659,0.027409668800489395,1,0.1377235246086606,False
2025-10-29,14685,0.368523,0.40696571287773664,0.03844271120689924,2,0.1377235246086606,False
2025-10-30,14685,0.48709002,0.40271612568790327,0.08437389568393816,3,0.1377235246086606,False
2025-10-31,14685,0.36801675,0.4039800359048832,0.03596328628444556,4,0.1377235246086606,False
2025-09-07,14688,0.23076923,0.25516746822457664,0.024398236309102705,6,0.1377235246086606,False
2025-09-08,14688,0.06837607,0.076761270931023,0.008385199179905295,0,0.1377235246086606,False
2025-09-10,14688,0.07476635,0.08214941104394619,0.007383058271233478,2,0.1377235246086606,False
2025-09-11,14688,0.14285715,0.1791500153243374,0.036292866080982616,3,0.1377235246086606,False
2025-09-12,14688,0.072072074,0.08232041744395709,0.010248343626703973,4,0.1377235246086606,False
2025-09-26,14688,0.097087376,0.08037141663529937,0.016715959184383705,4,0.1377235246086606,False
2025-09-30,14688,0.06451613,0.07758315395707847,0.013067026847550886,1,0.1377235246086606,False
2025-10-03,14688,0.42857143,0.21227573488008583,0.21629569794881737,4,0.1377235246086606,True
2025-10-09,14688,0.2,0.28975345886472414,0.0897534558844919,3,0.1377235246086606,False
2025-10-10,14688,0.06122449,0.09336507306170042,0.03214058265757139,4,0.1377235246086606,False
2025-10-13,14688,0.06741573,0.08500375688319217,0.017588027718114962,0,0.1377235246086606,False
2025-10-16,14688,0.35714287,0.21251397167864527,0.14462889397916112,3,0.1377235246086606,True
2025-10-24,14688,0.121212125,0.09285777417760616,0.02835435064691777,4,0.1377235246086606,False
2025-10-26,14688,0.074074075,0.09486047302318282,0.020786398397213884,6,0.1377235246086606,False
2025-10-27,14688,0.04901961,0.09401814862771557,0.04499853998108433,0,0.1377235246086606,False
2025-10-28,14688,0.36363637,0.16896371508276495,0.19467265939080683,1,0.1377235246086606,True
2025-10-29,14688,0.071428575,0.19006580287051994,0.11863722824884254,2,0.1377235246086606,False
2025-10-30,14688,0.08421053,0.0863061428872097,0.002095612963770671,3,0.1377235246086606,False
2025-10-31,14688,0.072916664,0.09509799146040425,0.022181327277264448,4,0.1377235246086606,False
2025-09-06,14689,0.36082473,0.39538154509565354,0.0345568111231041,5,0.1377235246086606,False
2025-09-07,14689,0.33333334,0.3735566361572709,0.04022329288983012,6,0.1377235246086606,False
2025-09-08,14689,0.15384616,0.1985328158025566,0.044686656225186916,0,0.1377235246086606,False
2025-09-09,14689,0.34246576,0.3752574705096526,0.032791712185983146,1,0.1377235246086606,False
2025-09-10,14689,0.14864865,0.1987257881717656,0.05007713871764877,2,0.1377235246086606,False
2025-09-11,14689,0.375,0.3961999197123491,0.02119991971234908,3,0.1377235246086606,False
2025-09-12,14689,0.15525115,0.18451683087483375,0.02926568551197975,4,0.1377235246086606,False
2025-09-13,14689,0.3,0.23871044655581924,0.06128956536510971,5,0.1377235246086606,False
2025-09-15,14689,0.3529412,0.4008810481098976,0.047939862873920436,0,0.1377235246086606,False
2025-09-16,14689,0.44117647,0.3882022598049722,0.052974214289418675,1,0.1377235246086606,False
2025-09-18,14689,0.3859649,0.400781613018443,0.014816712763239759,3,0.1377235246086606,False
2025-09-19,14689,0.35789475,0.3954007640695309,0.037506015620205335,4,0.1377235246086606,False
2025-09-22,14689,0.39784947,0.39411615195548017,0.0037333184214882187,0,0.1377235246086606,False
2025-09-23,14689,0.44444445,0.38287499879187414,0.061569448963939455,1,0.1377235246086606,False
2025-09-24,14689,0.38297874,0.37312906377852634,0.009849673575752227,2,0.1377235246086606,False
2025-09-25,14689,0.4431818,0.38400190166758436,0.059179911095629756,3,0.1377235246086606,False
2025-09-26,14689,0.21875,0.2345860571857935,0.015836057185793506,4,0.1377235246086606,False
2025-09-27,14689,0.43529412,0.38874564437109865,0.0465484771327313,5,0.1377235246086606,False
2025-09-29,14689,0.48739496,0.38991409359472434,0.09748086513978799,0,0.1377235246086606,False
2025-09-30,14689,0.21182266,0.24420817530415245,0.032385516526915514,1,0.1377235246086606,False
2025-10-01,14689,0.3108108,0.3990926912402943,0.08828188687322885,2,0.1377235246086606,False
2025-10-02,14689,0.45238096,0.391937361133218,0.06044359408605082,3,0.1377235246086606,False
2025-10-04,14689,0.38372093,0.4064644318167237,0.022743497425701975,5,0.1377235246086606,False
2025-10-06,14689,0.34074074,0.39332059482574666,0.05257985452652181,0,0.1377235246086606,False
2025-10-07,14689,0.35384616,0.3961781694834428,0.04233200692584088,1,0.1377235246086606,False
2025-10-09,14689,0.43434343,0.3967842981831736,0.03755912923648885,3,0.1377235246086606,False
2025-10-10,14689,0.20627803,0.2915443095926729,0.08526628348869952,4,0.1377235246086606,False
2025-10-11,14689,0.41666666,0.40904665464185513,0.00762000209070407,5,0.1377235246086606,False
2025-10-12,14689,0.46666667,0.3981371998288926,0.06852946882459554,6,0.1377235246086606,False
2025-10-13,14689,0.21164021,0.24700683535182894,0.03536662639224947,0,0.1377235246086606,False
2025-10-14,14689,0.083333336,0.2603553689446704,0.17702203312781017,1,0.1377235246086606,True
2025-10-16,14689,0.37254903,0.39305537202092544,0.020506344816411892,3,0.1377235246086606,False
2025-10-19,14689,0.41666666,0.3882174082106845,0.028449248521874693,6,0.1377235246086606,False
2025-10-20,14689,0.37142858,0.38773340225346464,0.016304823161438886,0,0.1377235246086606,False
2025-10-23,14689,0.37931034,0.4075223857464119,0.02821204605715716,3,0.1377235246086606,False
2025-10-24,14689,0.1826923,0.23779821200924664,0.055105907755668454,4,0.1377235246086606,False
2025-10-25,14689,0.43939394,0.40214237940993786,0.03725155817780018,5,0.1377235246086606,False
2025-10-26,14689,0.2580645,0.22183049248638542,0.03623401595172493,6,0.1377235246086606,False
2025-10-27,14689,0.1594203,0.24263186945225484,0.08321157290245779,0,0.1377235246086606,False
2025-10-28,14689,0.4848485,0.39299709611907496,0.09185140317902074,1,0.1377235246086606,False
2025-10-29,14689,0.3846154,0.3948547876203063,0.010239396127462663,2,0.1377235246086606,False
2025-10-30,14689,0.16915423,0.1845878294046213,0.015433602624683546,3,0.1377235246086606,False
2025-10-31,14689,0.1495327,0.20177176552119902,0.052239059975773605,4,0.1377235246086606,False
2025-09-06,14690,0.4163706,0.39986931435546624,0.016501286106493596,5,0.1377235246086606,False
2025-09-07,14690,0.43939075,0.40211480232898844,0.03727594641025411,6,0.1377235246086606,False
2025-09-08,14690,0.4651774,0.401348628951573,0.06382875804755722,0,0.1377235246086606,False
2025-09-09,14690,0.366677,0.4024336217064186,0.03575663548891983,1,0.1377235246086606,False
2025-09-10,14690,0.48797736,0.4026891753567814,0.08528818036183128,2,0.1377235246086606,False
2025-09-11,14690,0.3423913,0.39972839113548186,0.057337079013136893,3,0.1377235246086606,False
2025-09-12,14690,0.37037036,0.40195423170075584,0.031583873472072366,4,0.1377235246086606,False
2025-09-13,14690,0.36057404,0.39948085280260015,0.038906815965976005,5,0.1377235246086606,False
2025-09-14,14690,0.44818482,0.40211480232898844,0.046070015700415246,6,0.1377235246086606,False
2025-09-15,14690,0.4688655,0.401348628951573,0.06751688485000168,0,0.1377235246086606,False
2025-09-16,14690,0.37744766,0.40262592571557587,0.025178260977874456,1,0.1377235246086606,False
2025-09-17,14690,0.40368196,0.4026891753567814,0.00099278832539329,2,0.1377235246086606,False
2025-09-18,14690,0.36701602,0.4007739807469592,0.03375796330997799,3,0.1377235246086606,False
2025-09-19,14690,0.4678899,0.40195423170075584,0.06593567327513528,4,0.1377235246086606,False
2025-09-20,14690,0.41904962,0.39986931435546624,0.01918030627289069,5,0.1377235246086606,False
2025-09-21,14690,0.338418,0.4011208801800944,0.06270287328312174,6,0.1377235246086606,False
2025-09-22,14690,0.42460415,0.401348628951573,0.02325551872108017,0,0.1377235246086606,False
2025-09-23,14690,0.45985577,0.40262592571557587,0.05722983938871795,1,0.1377235246086606,False
2025-09-24,14690,0.42357874,0.4026891753567814,0.020889563809478373,2,0.1377235246086606,False
2025-09-25,14690,0.38994122,0.399919402442796,0.009978186927659283,3,0.1377235246086606,False
2025-09-26,14690,0.422252,0.40195423170075584,0.02029776767744851,4,0.1377235246086606,False
2025-09-27,14690,0.48173812,0.39967832697145006,0.08205979334600905,5,0.1377235246086606,False
2025-09-28,14690,0.3422163,0.40211480232898844,0.05989848944370402,6,0.1377235246086606,False
2025-09-29,14690,0.4294964,0.4011503295153193,0.028346077993530783,0,0.1377235246086606,False
2025-09-30,14690,0.38837516,0.40262592571557587,0.014250762637267766,1,0.1377235246086606,False
2025-10-01,14690,0.45951417,0.40657940449024343,0.052934766394842625,2,0.1377235246086606,False
2025-10-02,14690,0.36090067,0.4025261075147469,0.04162543722475359,3,0.1377235246086606,False
2025-10-03,14690,0.3671783,0.4037894213664582,0.03661113028407598,4,0.1377235246086606,False
2025-10-04,14690,0.41391197,0.4079119876222723,0.00599998084734743,5,0.1377235246086606,False
2025-10-05,14690,0.4625209,0.4040613476705785,0.058459549717879755,6,0.1377235246086606,False
2025-10-06,14690,0.3962454,0.4027688203722266,0.006523430195453539,0,0.1377235246086606,False
2025-10-07,14690,0.3413432,0.4032876745740493,0.06194448032775718,1,0.1377235246086606,False
2025-10-08,14690,0.4974264,0.40657270970791615,0.09085368093997204,2,0.1377235246086606,False
2025-10-09,14690,0.4017926,0.4025261075147469,0.0007335216649849152,3,0.1377235246086606,False
2025-10-10,14690,0.33544305,0.4035899159767641,0.06814686630749833,4,0.1377235246086606,False
2025-10-11,14690,0.44261992,0.40771715886040444,0.034902760916512066,5,0.1377235246086606,False
2025-10-12,14690,0.37779182,0.40386170792678694,0.026069885970152418,6,0.1377235246086606,False
2025-10-13,14690,0.4170096,0.4027688203722266,0.014240771684047804,0,0.1377235246086606,False
2025-10-14,14690,0.45637584,0.40309505449741995,0.05328078282862986,1,0.1377235246086606,False
2025-10-15,14690,0.45716125,0.4067736895730671,0.05038755815718804,2,0.1377235246086606,False
2025-10-16,14690,0.39478186,0.4025261075147469,0.007744249785788748,3,0.1377235246086606,False
2025-10-17,14690,0.47803208,0.4037894213664582,0.07424266095280146,4,0.1377235246086606,False
2025-10-18,14690,0.33841377,0.4079119876222723,0.06949821265507872,5,0.1377235246086606,False
2025-10-19,14690,0.42932898,0.4040613476705785,0.02526763039109753,6,0.1377235246086606,False
2025-10-20,14690,0.34668547,0.4027688203722266,0.0560833512216834,0,0.1377235246086606,False
2025-10-21,14690,0.33408073,0.4032876745740493,0.06920694866576987,1,0.1377235246086606,False
2025-10-22,14690,0.49358973,0.4067736895730671,0.08681603949759636,2,0.1377235246086606,False
2025-10-23,14690,0.42408377,0.4025261075147469,0.021557661806694772,3,0.1377235246086606,False
2025-10-24,14690,0.37711313,0.4037894213664582,0.026676287697558643,4,0.1377235246086606,False
2025-10-25,14690,0.34867004,0.40771715886040444,0.05904712325974221,5,0.1377235246086606,False
2025-10-26,14690,0.38245615,0.40386170792678694,0.021405554295576612,6,0.1377235246086606,False
2025-10-27,14690,0.34305555,0.40257644811307947,0.05952090182935754,0,0.1377235246086606,False
2025-10-28,14690,0.45454547,0.40309505449741995,0.051450413594544775,1,0.1377235246086606,False
