TypeTitre,Date,Observe,Tendance,Saisonnalite,Residu
B,2023-11-28,0.14231385,0.1588349881423764,-0.010350275775398508,-0.006170859460750772
B,2023-11-29,0.15795381,0.16077549192069188,-0.0005909223673135735,-0.0022307558813125794
B,2023-11-30,0.17078744,0.1630987485651516,-0.001890453848226669,0.00957914403334209
B,2023-12-01,0.1560493,0.1657704266368849,-0.0054247578008290885,-0.004296372576175739
B,2023-12-02,0.17546614,0.16837837505167924,0.004563446888786647,0.0025243132037678084
B,2023-12-03,0.18267415,0.17054631539374737,0.020500097174995978,-0.008372257929499277
B,2023-12-04,0.177011,0.1721390940335996,-0.0007575994024986847,0.005629503498743749
B,2023-12-05,0.17511299,0.1731416676374862,-0.013974825833451061,0.01594615072106556
B,2023-12-06,0.17513825,0.17362689126101394,-0.0064698216656862186,0.007981180397996557
B,2023-12-07,0.17090657,0.17366589412893987,-0.002615069384110894,-0.00014425121081712566
B,2023-12-08,0.16491325,0.17295976448047554,-0.00352766898787276,-0.004518843496562425
B,2023-12-09,0.18536173,0.17138426365717174,0.005705197303693359,0.008272267111301329
B,2023-12-10,0.19647999,0.1691966090928445,0.025747613747407465,0.0015357682381247906
B,2023-12-11,0.16590065,0.1668895718444663,0.0015542310161095244,-0.002543155220347537
B,2023-12-12,0.14610869,0.16467086409918458,-0.018721053414650524,0.00015887623944665918
B,2023-12-13,0.14376312,0.16268969203513817,-0.01567201507392055,-0.0032545520184380783
B,2023-12-14,0.15331423,0.16238759639097705,-0.005917210461817499,-0.0031561531029266343
B,2023-12-15,0.1676291,0.16447407492356744,0.005333424367409857,-0.002178406359229862
B,2023-12-16,0.15716976,0.1676323488237779,0.004682273185244659,-0.015144862735493508
B,2023-12-17,0.17074826,0.1714780778132301,0.031540965398085485,-0.03227077961382718
B,2023-12-18,0.16684544,0.17594851636984948,0.01585211915132096,-0.02495519465660745
B,2023-12-19,0.14955153,0.1808751347634563,-0.023905622369726647,-0.007417986681716393
B,2023-12-20,0.1581914,0.18634987268210218,-0.027338894572443397,-0.0008195803235183374
B,2023-12-21,0.18218426,0.1929464440199604,-0.010800989298978674,3.880934285344084e-05
B,2023-12-22,0.21633467,0.1997443022482433,0.004743774880869217,0.011846593652976717
B,2023-12-23,0.20642601,0.20274312406440137,-0.0017809925383644317,0.005463878009752565
B,2023-12-24,0.23863846,0.20377381216871202,0.027971058809142572,0.0068935896582843215
B,2023-12-25,0.7406709,0.20409980669464106,0.025935810293072774,0.5106353024306212
B,2023-12-26,0.23363718,0.20232904189816156,-0.030634002221166596,0.061942144227652846
B,2023-12-27,0.15978532,0.1978906760627862,0.00346267889673322,-0.04156803956511787
B,2023-12-28,0.17864439,0.19352919933027005,-0.019683122235231894,0.004798311819070117
B,2023-12-29,0.24925616,0.18959720525742257,-0.0015546635877063824,0.061213622165809334
B,2023-12-30,0.6861183,0.1851862904027169,-0.010135661355816686,0.5110676756825614
B,2023-12-31,0.65268654,0.1788690162177167,0.019817452042978346,0.45400006805140825
B,2024-01-01,0.21223098,0.17205912637910664,0.03774675943434445,0.00242509458281967
B,2024-01-02,0.13241936,0.1655479810716638,-0.03310907301032478,-1.9545397116293994e-05
B,2024-01-03,0.121728085,0.15942671981412843,0.024738758672908943,-0.06243739350559588
B,2024-01-04,0.118177526,0.15433424541839372,-0.024660411141983786,-0.011496308577271297
B,2024-01-05,0.1390752,0.15048041181567268,-0.007972875944883804,-0.0034323311407550017
B,2024-01-06,0.12657407,0.14739589809861572,-0.014744009834325656,-0.006077819002739154
B,2024-01-07,0.15121748,0.1446366611768775,0.008476362658736983,-0.0018955483021290687
B,2024-01-08,0.1937164,0.1425739950042294,0.03284288626020365,0.018299525557771534
B,2024-01-09,0.61096686,0.14116359376199478,-0.031751270055466276,0.5015545375414878
B,2024-01-10,0.19288057,0.1398937884796117,0.05217169196449266,0.0008150904444149121
B,2024-01-11,0.1108997,0.13870195297021926,-0.026754453799478748,-0.001047797456224825
B,2024-01-12,0.12371406,0.13764897330856407,-0.013276563239931531,-0.0006583504773391979
B,2024-01-13,0.119014695,0.13727145531864757,-0.01573094267523607,-0.0025258173566607145
B,2024-01-14,0.1332514,0.13777583711023178,0.00324737378894133,-0.007771812097369518
B,2024-01-15,0.11944161,0.1387221908395722,0.022730790027738673,-0.04201136731235636
B,2024-01-16,0.11132151,0.13971430500293658,-0.028000730394732692,-0.00039206572377395443
B,2024-01-17,0.11526132,0.14074910301604887,0.054675684518050056,-0.08016347123466044
B,2024-01-18,0.12002638,0.14206515873825457,-0.02550494203481784,0.0034661631202479726
B,2024-01-19,0.12948199,0.1435465494201287,-0.013291437567666495,-0.0007731256874155268
B,2024-01-20,0.13693699,0.14446881373022208,-0.011097984693043647,0.0035661633696666695
B,2024-01-21,0.15062924,0.1444723163535624,0.0027877998325467443,0.003369121108087958
B,2024-01-22,0.15169151,0.1442716789436163,0.011132327235862946,-0.003712494906095154
B,2024-01-23,0.20946284,0.1438661220587547,-0.019213461304531155,0.08481017563054971
B,2024-01-24,0.6262856,0.14331904097875445,0.0553449340401001,0.4276216375643058
B,2024-01-25,0.1917881,0.1423785456652605,-0.022874228332568223,0.07228378982406125
B,2024-01-26,0.12736809,0.1403546258495511,-0.014959665760322855,0.001973132447698006
B,2024-01-27,0.1349942,0.13780702167612757,-0.010221755686654347,0.0074089279220792
B,2024-01-28,0.13985983,0.13433624620243323,0.0018858485941208414,0.003637730576141862
B,2024-01-29,0.19323997,0.12864229532488639,0.0022170947893892018,0.06238058188107812
B,2024-01-30,0.5768766,0.1224993085932444,-0.012681184218807205,0.46705845634074217
B,2024-01-31,0.1735047,0.11658182166549587,0.055694948878723345,0.0012279247520683295
B,2024-02-01,0.081448615,0.11082062437860515,-0.019004743352982988,-0.010367266428301602
B,2024-02-02,0.09078338,0.10520064439638106,-0.015534441489279117,0.001117177064879099
B,2024-02-03,0.08594521,0.10113198949968817,-0.00965159654940376,-0.005535181599366598
B,2024-02-04,0.09717712,0.09895574483405598,0.0023589972594903297,-0.004137624030573286
B,2024-02-05,0.091204286,0.09750294612511541,0.0022100142666263466,-0.008508674770098687
B,2024-02-06,0.09606764,0.09645492297577257,-0.0019995810959512177,0.0016122953253025485
B,2024-02-07,0.096598916,0.09606371935571428,0.030913655358522522,-0.030378458958488064
B,2024-02-08,0.091033004,0.09608988535551631,-0.012132167506578537,0.007075286375362616
B,2024-02-09,0.07534098,0.09637307360392398,-0.012493487370942812,-0.00853860743173071
B,2024-02-10,0.087291,0.09677385043044888,-0.008247791302607657,-0.0012350568542816576
B,2024-02-11,0.10062592,0.09734512422968362,0.004227681796743334,-0.0009468887109438662
B,2024-02-12,0.1095743,0.0982672067646409,0.003293180206707877,0.00801391605961893
B,2024-02-13,0.09427313,0.09959837852574052,-0.0006711334555031461,-0.00465411745478557
B,2024-02-14,0.09835217,0.10093189666114215,0.01263990206091973,-0.015219627241406214
B,2024-02-15,0.09996608,0.10203954339790117,-0.0018089529112343193,-0.0002645114900085288
B,2024-02-16,0.10171207,0.1028437045117117,-0.010839126794353832,0.009707492688125388
B,2024-02-17,0.10079519,0.10362701536656214,-0.0065207226828319425,0.0036888943723343975
B,2024-02-18,0.11279725,0.10445579810286162,0.006004212326330637,0.0023372424046509688
B,2024-02-19,0.11022823,0.10516548973063139,0.005902426852254879,-0.0008396835435071498
B,2024-02-20,0.105027825,0.10547593853982416,0.002220835532744267,-0.0026689494322943846
B,2024-02-21,0.096754506,0.10549426631623611,-0.003605716224978684,-0.0051340438609031175
B,2024-02-22,0.11482902,0.10574932444124385,0.0022074781699584966,0.006872216100841419
B,2024-02-23,0.09464719,0.10657769445822803,-0.008940497122317476,-0.002990005871009574
B,2024-02-24,0.09907143,0.10771843119437839,-0.004855783574931977,-0.0037912194397055066
B,2024-02-25,0.11508621,0.10887041771364371,0.00650184674185332,-0.0002860517012474584
B,2024-02-26,0.11166072,0.10989827222422444,0.006982721028620161,-0.005220274334997915
B,2024-02-27,0.122976124,0.11078045525014506,0.0034161635456058095,0.008779505490900744
B,2024-02-28,0.11376927,0.11166111034858385,-0.0056198864143679,0.007728046545463163
B,2024-02-29,0.11168908,0.11261245524744239,0.001385782296749943,-0.0023091542660131636
B,2024-03-01,0.103341915,0.113466457459059,-0.008200183091646537,-0.0019243596540297475
B,2024-03-02,0.1106305,0.11413077351989265,-0.003515632661971869,1.5356478466857504e-05
B,2024-03-03,0.11954879,0.11464573863035363,0.0075562843611899685,-0.0026532328347023126
B,2024-03-04,0.12375831,0.11527016301257766,0.00758814641929416,0.0008999991575866506
B,2024-03-05,0.11642788,0.11623656362682812,0.00301088322506794,-0.0028195633460748326
B,2024-03-06,0.10921763,0.11696797876061306,-0.008739840462270344,0.0009894905382890617
B,2024-03-07,0.11910057,0.11663423695102963,-0.0014521503810693908,0.003918484108750703
B,2024-03-08,0.15934913,0.1142435049965001,-0.004841132181369473,0.049946755788804614
B,2024-03-09,0.17216805,0.11113777584426748,-0.0015863798872451083,0.06261665027901583
B,2024-03-10,0.14690517,0.10856613515787167,0.00839428676155784,0.02994474697152355
B,2024-03-11,0.12402264,0.10657039435965045,0.007586815464729449,0.009865430463496236
B,2024-03-12,0.07666193,0.10429987627773916,0.00012288406954701582,-0.027760830859104108
B,2024-03-13,0.08339214,0.10123597642455641,-0.011088907618327957,-0.006754925556716737
B,2024-03-14,0.08642785,0.09851161355069965,-0.002097184707144103,-0.009986576332149597
B,2024-03-15,0.0947277,0.09632244956224296,-0.000730032193078533,-0.0008647149303331048
B,2024-03-16,0.09740473,0.09458539830798343,-0.00030420182700658435,0.003123536819232192
B,2024-03-17,0.1080247,0.09354462321270592,0.008389903941441196,0.006090174321949998
B,2024-03-18,0.09271831,0.09310649849699942,0.007176449557674625,-0.007564637400510693
B,2024-03-19,0.09201979,0.09269601307761113,-0.0029202840832795113,0.002244059926547748
B,2024-03-20,0.07643263,0.09209593171365979,-0.011310051816428935,-0.00435324947749971
B,2024-03-21,0.08983987,0.09130312269059913,-0.0015363046305469107,7.305018745677738e-05
B,2024-03-22,0.09796976,0.09070693995515348,0.002627373276697485,0.004635449749086987
B,2024-03-23,0.089159176,0.09053280307076815,-0.0004906805850347514,-0.0008829467321399553
B,2024-03-24,0.09473054,0.09049166280791561,0.0069974837217429715,-0.0027586054196198223
B,2024-03-25,0.09626641,0.0902277915462424,0.005143964310197826,0.0008946553884290054
B,2024-03-26,0.07947966,0.08980880564609178,-0.003292757193572912,-0.007036391338966774
B,2024-03-27,0.08677461,0.08938727858526731,-0.009089106789642547,0.006476438187342615
B,2024-03-28,0.094493836,0.08920097518537684,-0.0013161863655747601,0.0066090473446724085
B,2024-03-29,0.089543484,0.08929962421765192,0.003817190479595969,-0.0035733305458845177
B,2024-03-30,0.08373989,0.08954524146643666,-0.0001352229646451712,-0.00567012685349895
B,2024-03-31,0.091152005,0.08986814728205172,0.002953348651767668,-0.0016694910362249349
B,2024-04-01,0.09487848,0.09032816514099695,0.005261835656872755,-0.0007115209594984323
B,2024-04-02,0.0897779,0.09088138828152714,-0.002291245777126027,0.0011877592642832724
B,2024-04-03,0.08192352,0.0917501253520438,-0.007479198821056882,-0.0023474044758378387
B,2024-04-04,0.09134292,0.09304706217699069,-0.0036300670386111415,0.001925923436430485
B,2024-04-05,0.11975821,0.09453596334147643,0.003007811392069658,0.02221443634271353
B,2024-04-06,0.09621392,0.09611519392100504,0.0011131424019691833,-0.0010144144184103115
B,2024-04-07,0.09464751,0.09796637957366686,0.005635248723480087,-0.008954116457280309
B,2024-04-08,0.103320464,0.10026461680013814,0.004769537386478151,-0.0017136896947721053
B,2024-04-09,0.10409792,0.10312108179966101,-0.002144487188984692,0.003121323065295667
B,2024-04-10,0.06631874,0.10676581334255685,-0.0069188952282308105,-0.03352817518343691
B,2024-04-11,0.09552131,0.11061735053787228,-0.007050699949740616,-0.008045342106438397
B,2024-04-12,0.114242,0.11381829788469917,0.0031544250221275587,-0.0027307205388533984
B,2024-04-13,0.12802519,0.1165213730696096,0.0023677870663085443,0.009136028906173224
B,2024-04-14,0.14811465,0.1188747935447121,0.008397540763497614,0.020842317133364388
B,2024-04-15,0.14187884,0.12084882407820668,0.002183678733699776,0.018846340495588643
B,2024-04-16,0.1210384,0.12246041518860966,-0.002884300595246804,0.0014622850433825968
B,2024-04-17,0.1158644,0.12365514791716631,-0.0068356334116797994,-0.0009551109596300372
B,2024-04-18,0.11424183,0.12402327947035911,-0.008829031170733963,-0.0009524172950055448
B,2024-04-19,0.12626716,0.12388795915116077,0.002879782018686853,-0.0005005762242452083
B,2024-04-20,0.12060203,0.12424434385655464,0.004504179916708963,-0.008146497191499374
B,2024-04-21,0.14165317,0.1253521550482862,0.012185826231813907,0.004115183941114181
B,2024-04-22,0.122492395,0.126914798481449,0.000891441042257541,-0.005313844182310193
B,2024-04-23,0.117090985,0.1285425946381216,-0.004663426570396453,-0.006788182888777694
B,2024-04-24,0.1278122,0.13020703448196624,-0.007439363514313695,0.005044535777495168
B,2024-04-25,0.123792835,0.13216838939267808,-0.007692790968411261,-0.0006827638443221984
B,2024-04-26,0.14539717,0.13443785660335905,0.0006127192584703665,0.010346595516306262
B,2024-04-27,0.14222725,0.13682123346675862,0.005437545997706353,-3.153210709649912e-05
B,2024-04-28,0.1423486,0.1389718999709596,0.015938799326324422,-0.012562096883152851
B,2024-04-29,0.13763437,0.1407321820766452,0.0009440933760421761,-0.004041908701970215
B,2024-04-30,0.14641394,0.14223716966862884,-0.007149873402487776,0.011326640944895605
B,2024-05-01,0.13480608,0.14360620468098048,-0.010186538794415126,0.0013864157660759269
B,2024-05-02,0.1457915,0.14422645178027726,-0.005698741373865689,0.007263790400396902
B,2024-05-03,0.13623291,0.14366438545402313,-0.000659044141288101,-0.006772428772299249
B,2024-05-04,0.1598672,0.1418126202825417,0.006593757259430987,0.011460819733189048
B,2024-05-05,0.16716397,0.13905428368438463,0.01643805183597043,0.011671632565887602
B,2024-05-06,0.15230723,0.13582913925995943,0.0021667461621527676,0.014311341831801688
B,2024-05-07,0.120223954,0.13263672984897168,-0.00855797665168428,-0.0038547988773334763
B,2024-05-08,0.10957967,0.12942249892956856,-0.01162412156227571,-0.008218709918295347
B,2024-05-09,0.11371731,0.12625580261122454,-0.0045711980384398635,-0.007967294442188522
B,2024-05-10,0.12036095,0.12351141503503382,-0.002734246243078343,-0.0004162206465659207
B,2024-05-11,0.11993329,0.12193679193990645,0.008600335104640013,-0.010603834774839727
B,2024-05-12,0.13972282,0.12161427500000505,0.016812418473112524,0.001296130623562125
B,2024-05-13,0.12306197,0.12209610467872085,0.00517367098247344,-0.004207805784904928
B,2024-05-14,0.112300396,0.1228211950784502,-0.010058515290715843,-0.00046228382215818264
B,2024-05-15,0.11188776,0.12341486302206282,-0.012389784383070559,0.0008626818213844784
B,2024-05-16,0.1329288,0.12382600376639494,-0.00591269334331943,0.015015493140042468
B,2024-05-17,0.121583104,0.12418398458767821,-0.0015460770662342068,-0.0010548033878380464
B,2024-05-18,0.13695899,0.12433728383782662,0.00761416343782695,0.005007539245113643
B,2024-05-19,0.13757741,0.12431971621114314,0.014435239391896292,-0.0011775410904051598
B,2024-05-20,0.12777413,0.12410657446467876,0.007176647781821161,-0.0035090879682024984
B,2024-05-21,0.109324984,0.12378268716592729,-0.008947841048478336,-0.005509861864996107
B,2024-05-22,0.11778195,0.12372048922615372,-0.012427798831997685,0.006489261629350124
B,2024-05-23,0.11255729,0.1240406285712004,-0.005972220225994936,-0.0055111163606473695
B,2024-05-24,0.12444935,0.12437693803286708,0.0006581690439268668,-0.0005857571369707881
B,2024-05-25,0.1336067,0.124614506307788,0.005663287076450544,0.003328908705071132
B,2024-05-26,0.13216634,0.12475609246361562,0.011579544155990457,-0.004169295672454887
B,2024-05-27,0.14262119,0.12473522377360709,0.0074259145528295795,0.010460051029413539
B,2024-05-28,0.12258455,0.12466492408137085,-0.007349979886694524,0.0052696073781233616
B,2024-05-29,0.10524942,0.12459078607066612,-0.011022112087000241,-0.008319254175278123
B,2024-05-30,0.116633594,0.12433565238562304,-0.004685814240454613,-0.0030162441090661324
B,2024-05-31,0.12964934,0.12388946367638001,0.0013752158918498916,0.0043846615381848975
B,2024-06-01,0.12165629,0.12338780895582419,0.0019714042283267884,-0.0037029219973414296
B,2024-06-02,0.13496566,0.1229964908632803,0.009550567727087298,0.0024185995974986274
B,2024-06-03,0.12866758,0.12309626622189011,0.0065065263134164025,-0.0009352144341483737
B,2024-06-04,0.11713954,0.12370099367788366,-0.007679188357314363,0.0011177352921283024
B,2024-06-05,0.111101314,0.12477177019906652,-0.009029958955386073,-0.004640496818211992
B,2024-06-06,0.1214748,0.12651183586463965,-0.0005249945728101444,-0.004512038797780435
B,2024-06-07,0.1254278,0.12906914317030216,0.004559678634926604,-0.008201024368514595
B,2024-06-08,0.12931885,0.13242125277229266,-0.0025229528982937464,-0.0005794516217024759
B,2024-06-09,0.14266397,0.13661677154767257,0.011094671991790981,-0.005047472949825799
B,2024-06-10,0.14187431,0.14172120285505738,0.003736949087348382,-0.003583838587913585
B,2024-06-11,0.13703857,0.14650420001844305,-0.01193538347854943,0.0024697570828099424
B,2024-06-12,0.15459357,0.14712694852143945,-0.007762952015973853,0.015229575515065097
B,2024-06-13,0.16109939,0.1456125390411892,0.0035734266086132945,0.011913423545639706
B,2024-06-14,0.18878928,0.1448452113374597,0.006395823429405024,0.03754824350194935
B,2024-06-15,0.22453111,0.14495237837062688,-0.004637868182493519,0.08421660391327654
B,2024-06-16,0.5638302,0.14481651494436817,0.01258701901715301,0.4064266628959312
B,2024-06-17,0.1413935,0.14326538336722625,0.0023848547872264026,-0.004256740568202355
B,2024-06-18,0.10922906,0.14059165899616322,-0.014047071614174992,-0.017315529354720763
B,2024-06-19,0.13442153,0.13902695196659298,-0.007153449376293928,0.0025480247954126067
B,2024-06-20,0.14311653,0.13869102033569533,0.0036852575588468073,0.0007402558617139732
B,2024-06-21,0.15666482,0.13799278815688149,0.0076731085842587764,0.010998921784174082
B,2024-06-22,0.12809858,0.1367002089224131,-0.005482106343853329,-0.003119525317588717
B,2024-06-23,0.15371943,0.13494237233582046,0.012952297610891408,0.0058247552547041614
B,2024-06-24,0.14089203,0.13333798293345933,0.003569559127501677,0.003984486747632743
B,2024-06-25,0.11386466,0.13220097599650793,-0.014152669897669612,-0.004183645835776795
B,2024-06-26,0.111273184,0.13135709372974996,-0.008373290653422965,-0.01171061865764872
B,2024-06-27,0.109403834,0.13090892177537128,0.0016223327631191755,-0.023127420791580353
B,2024-06-28,0.13315642,0.13095773876280367,0.009678757935031267,-0.007480077897480938
B,2024-06-29,0.12809567,0.13146400925053273,-0.005348193101449641,0.0019798553854551704
B,2024-06-30,0.14526634,0.13275833206184678,0.011597585935976486,0.00091042118503043
B,2024-07-01,0.13596982,0.13487723658031486,0.0054843637286433496,-0.004391782670561006
B,2024-07-02,0.13135862,0.13721412231257504,-0.010308652578901095,0.004453153770964724
B,2024-07-03,0.1324881,0.13948329542940535,-0.009288363788122186,0.002293170079526785
B,2024-07-04,0.13928764,0.1417100718065123,-0.0013994325425913683,-0.001023003579907561
B,2024-07-05,0.15171857,0.14387598661059167,0.007352795714828206,0.0004897894566922301
B,2024-07-06,0.14097908,0.14606620829707337,-0.003863295685341993,-0.0012238312194431666
B,2024-07-07,0.14824106,0.1483162355558356,0.00794815120190591,-0.00802332876575998
B,2024-07-08,0.16904241,0.15060875807602558,0.004947810354432584,0.013485840035880936
B,2024-07-09,0.14655381,0.15286451328866998,-0.004143510649656236,-0.0021671882278504195
B,2024-07-10,0.14624964,0.15481560045102277,-0.006785796705231617,-0.0017801667380778485
B,2024-07-11,0.15586802,0.15638091943313975,-0.0025460550662089417,0.0020331592670261023
B,2024-07-12,0.16837469,0.1575205730263299,0.004991253115397172,0.005862861291515725
B,2024-07-13,0.16075087,0.15813924185558,-0.005180129155480605,0.007791753236179894
B,2024-07-14,0.16421582,0.15829830835234746,0.004779298265461759,0.001138211429714292
B,2024-07-15,0.15471387,0.15821005170121022,0.005142952783148492,-0.008639135389510083
B,2024-07-16,0.16107805,0.1580860294363273,-0.00047253558792596784,0.0034645568842112673
B,2024-07-17,0.15474714,0.15824753844684655,-0.003452056632739907,-4.833842631216112e-05
B,2024-07-18,0.15224934,0.15887752408779082,-0.001548481802182799,-0.0050797060429322305
B,2024-07-19,0.1580912,0.160011816490489,0.002466276220827736,-0.004386890333043736
B,2024-07-20,0.14372015,0.16151882246790947,-0.00595160256171182,-0.011847069912301167
B,2024-07-21,0.1738988,0.16317422062296422,0.0008475907765445738,0.009876989808033643
B,2024-07-22,0.17089604,0.1649929728693069,0.0038718358427701294,0.002031229700970777
B,2024-07-23,0.16806807,0.16708193065162602,0.0022925374819841894,-0.0013064018942532118
B,2024-07-24,0.16945009,0.16931576966763878,-0.0022190678092844137,0.0023533874770872154
B,2024-07-25,0.17329632,0.17140509961966663,0.0006054633553340045,0.0012857544831521295
B,2024-07-26,0.17309241,0.17323047995221438,0.005356542978283739,-0.005494612962121975
B,2024-07-27,0.1708945,0.17495375116022943,-0.00690539938179415,0.002846151815009551
B,2024-07-28,0.16860083,0.17683861435571824,-0.005000705596947621,-0.0032370813032499834
B,2024-07-29,0.18402307,0.1781358089998009,0.002807212454558885,0.0030800459007961634
B,2024-07-30,0.18203835,0.17672376936852158,0.0013295636142548449,0.003985018910648563
B,2024-07-31,0.22533292,0.1752581143506069,-0.0033023318291406658,0.053377133261462234
B,2024-08-01,0.5903007,0.17514038025954473,0.0014580140394888602,0.4137022849078146
B,2024-08-02,0.5868282,0.1753471251660633,0.010664315065205468,0.40081673197560985
B,2024-08-03,0.24578862,0.17519707566735931,-0.0014582171534444693,0.07204976040831873
B,2024-08-04,0.16036065,0.17391953894560885,-0.007123257863052897,-0.0064356318544599445
B,2024-08-05,0.16977708,0.17272623669805467,0.0015523517235252371,-0.00450150800490054
B,2024-08-06,0.17787364,0.17480791056328748,-0.004281452851350337,0.00734718354058056
B,2024-08-07,0.17254883,0.1764539641410273,-0.005305917946932071,0.0014007843150905808
B,2024-08-08,0.18217632,0.17577312322775485,0.0018387457436113406,0.004564452773552635
B,2024-08-09,0.19713917,0.17362054479260225,0.015160006438856177,0.008358622514650582
B,2024-08-10,0.5697644,0.17121563222839875,0.001081018372603429,0.3974677250856433
B,2024-08-11,0.23168172,0.16881118071190218,-0.003724463817833587,0.0665950025282718
B,2024-08-12,0.1706126,0.1660653039916373,-0.0006146290092287862,0.005161928443571107
B,2024-08-13,0.13665226,0.16291388936651413,-0.01023553537270515,-0.016026092975055917
B,2024-08-14,0.15016016,0.1592654978120948,-0.00713530389536386,-0.001970030275754986
B,2024-08-15,0.15326448,0.15556699003974836,0.0009561870382667982,-0.0032586992290085104
B,2024-08-16,0.17369178,0.15214769759951396,0.014878936080708945,0.0066651456948533805
B,2024-08-17,0.15700844,0.14889402431243298,0.0055453954116270405,0.0025690195783844294
B,2024-08-18,0.14851375,0.14561868476439027,0.002118805680915538,0.0007762587965230994
B,2024-08-19,0.13950484,0.14220427179147746,-0.000863621492318606,-0.0018358152895839586
B,2024-08-20,0.12600145,0.13870715556469942,-0.011637889507887952,-0.0010678186176177329
B,2024-08-21,0.12999593,0.1352157472985891,-0.004892622979677384,-0.00032719710428921744
B,2024-08-22,0.13439986,0.13192481897238434,-0.0019145657729229273,0.0043896078978744035
B,2024-08-23,0.124546245,0.12903878814437483,0.008206015927725274,-0.012698559331613957
B,2024-08-24,0.12163446,0.12686640317633063,-0.0004168057417365201,-0.004815136448933555
B,2024-08-25,0.13973558,0.12588469393693347,0.009002077009208022,0.0048488085445201334
B,2024-08-26,0.15356755,0.12454160094795391,0.0006945813326737994,0.028331370285900603
B,2024-08-27,0.19169198,0.12283590265707321,-0.0077898007207781875,0.07664587782959702
B,2024-08-28,0.571403,0.12134737441375865,-0.0009024377464761281,0.45095808991352804
B,2024-08-29,0.20203635,0.1203275423744296,-0.005347623140946826,0.08705643173201712
B,2024-08-30,0.12345802,0.11922766107603892,0.0016945247953792163,0.002535834517661914
B,2024-08-31,0.11206227,0.11728163745190928,-0.004403053551944105,-0.000816315940847287
B,2024-09-01,0.12526995,0.11478094933572522,0.01161663533450512,-0.0011276352340425927
B,2024-09-02,0.11226618,0.11246288307618699,0.0011030917980884357,-0.0012997919748003184
B,2024-09-03,0.107907966,0.1106209059824531,-0.0011671093616853075,-0.001545830841463286
B,2024-09-04,0.11171713,0.10933643743722682,0.0011151626352246024,0.0012655271910945731
B,2024-09-05,0.09647682,0.10847103360794506,-0.006431584558303374,-0.005562625958134726
B,2024-09-06,0.10139027,0.10805444465483569,-0.00213512971994566,-0.004529042555968518
B,2024-09-07,0.0994265,0.10808605986872652,-0.007017244826541186,-0.0016423145429368263
B,2024-09-08,0.11935795,0.10809726887800333,0.011147570556653545,0.00011311155077478596
B,2024-09-09,0.11427309,0.10796683169630812,-9.279181752053532e-05,0.0063990537620167015
B,2024-09-10,0.14892921,0.10789372498737605,0.004988648843642468,0.03604683468605606
B,2024-09-11,0.5378542,0.10765230352925037,0.0019192656538229713,0.42828262545803997
B,2024-09-12,0.1719168,0.1074890571778994,-0.007193862866445637,0.07162160344569497
B,2024-09-13,0.10367899,0.1072761845419688,-0.0018136654757969863,-0.0017835326360036569
B,2024-09-14,0.09845369,0.10666239677927429,-0.009929245492277637,0.0017205418048727023
B,2024-09-15,0.07344045,0.10590651512688481,0.01203375998720174,-0.044499827664402414
B,2024-09-16,0.08946184,0.10564891958731047,-0.00018481213104657303,-0.01600226676708162
B,2024-09-17,0.117519885,0.1052824234454795,0.004430283782365793,0.007807178073744675
B,2024-09-18,0.10517669,0.10407592796685752,0.0009303284051096422,0.0001704308686334144
B,2024-09-19,0.099712275,0.10239645208689606,-0.0054535520236308425,0.002769374905358904
B,2024-09-20,0.14635324,0.10037475471714419,0.0010382932721331502,0.04494019679221681
B,2024-09-21,0.52896976,0.09806939613187309,-0.012858656740602863,0.4437590253182024
B,2024-09-22,0.16498289,0.09611439041623697,0.012192015487762187,0.05667647921830003
B,2024-09-23,0.092360795,0.0940960593162882,0.0005196796858078503,-0.002254944457876079
B,2024-09-24,0.14313412,0.09181874737886195,0.003496749085152267,0.04781862066245063
B,2024-09-25,0.5153595,0.08942191742099327,-0.0012353008530280487,0.4271729043442052
B,2024-09-26,0.14849612,0.08791697494781751,-0.004117054930315904,0.064696201150635
B,2024-09-27,0.09185251,0.08673296511669454,0.005049940529635421,6.960283898727049e-05
B,2024-09-28,0.06849284,0.08544738352089455,-0.014584926509501389,-0.0023696197611604713
B,2024-09-29,0.0975301,0.08407764235136969,0.012887433931470248,0.0005650204864929426
B,2024-09-30,0.094655976,0.08263862458019793,0.0021512406031376128,0.00986611051608921
B,2024-10-01,0.07137444,0.08112883121757294,-0.0006329601914673936,-0.009121432323045395
B,2024-10-02,0.078954555,0.07963393804626016,-0.0038966737551921165,0.0032172908031740527
B,2024-10-03,0.07159207,0.07822950952913366,-0.003914972544167523,-0.0027224668226698417
B,2024-10-04,0.087897636,0.07678973796192827,0.007741981773402526,0.003365916261010904
B,2024-10-05,0.05804089,0.07546376645775116,-0.013841089766116995,-0.003581785848958005
B,2024-10-06,0.08582608,0.07443879214723137,0.014129562694646925,-0.002742278274705287
B,2024-10-07,0.07682798,0.07368977116170179,0.0025048183793998304,0.0006333910368440804
B,2024-10-08,0.074079,0.07307700405797335,-0.003009233931599709,0.0040112293333698645
B,2024-10-09,0.051924553,0.07262170034561867,-0.005672974914462486,-0.015024172662687324
B,2024-10-10,0.07032325,0.07235158376852326,-0.004178095286995196,0.0021497627062733032
B,2024-10-11,0.07990514,0.07241513035720078,0.006792265502926119,0.0006977415595737224
