Date,TauxReel,TauxPredit,Ecart
2025-09-06,0.0090261863607729,0.009544991854722898,-0.0005188054939499979
2025-09-07,0.014006789520315617,0.014280836790450776,-0.0002740472701351585
2025-09-08,0.04101648311245521,0.041970318157364093,-0.0009538350449088823
2025-09-09,0.01823671373538667,0.018443665716847444,-0.00020695198146077412
2025-09-10,0.03421323495622802,0.038298157534053745,-0.0040849225778257225
2025-09-11,0.02005270862470194,0.017526089985303424,0.0025266186393985146
2025-09-12,0.04307837434349668,0.041290454074552646,0.0017879202689440321
2025-09-13,0.01477878016839878,0.013706602884765367,0.0010721772836334124
2025-09-14,0.007455015449452764,0.008072834067777259,-0.0006178186183244949
2025-09-15,0.0074440293174106355,0.008112616296917613,-0.0006685869795069778
2025-09-16,0.006328685657728801,0.006842170462622147,-0.0005134848048933462
2025-09-17,0.006630257325329057,0.006615445401942329,1.4811923386727315e-05
2025-09-18,0.007182984933711435,0.007556605939263472,-0.00037362100555203646
2025-09-19,0.007481345435617583,0.008148121747129741,-0.0006667763115121581
2025-09-20,0.006477743088667551,0.006654174433323992,-0.00017643134465644087
2025-09-21,0.008114209855274432,0.008303097272030671,-0.00018888741675623932
2025-09-22,0.00784012137434598,0.008053807831085882,-0.00021368645673990223
2025-09-23,0.007992196432097068,0.00792490749650716,6.728893558990805e-05
2025-09-24,0.009344430626869816,0.008396932287610872,0.0009474983392589436
2025-09-25,0.012332251271354563,0.011513670364461456,0.0008185809068931068
2025-09-26,0.03607708841165941,0.03973054606554977,-0.0036534576538903643
2025-09-27,0.01290338729881097,0.012354714503699476,0.0005486727951114941
2025-09-28,0.01097366538154281,0.00927123761116746,0.0017024277703753497
2025-09-29,0.009791989908598928,0.011163918922878957,-0.0013719290142800294
2025-09-30,0.0421359913183639,0.03914777867077669,0.00298821264758721
2025-10-01,0.013232371942196525,0.011990907683995917,0.0012414642582006079
2025-10-02,0.006745877778888573,0.007357322970331601,-0.0006114451914430276
2025-10-03,0.009328434932408376,0.008926351033384851,0.000402083899023525
2025-10-04,0.006690618295855985,0.0073382305181131854,-0.0006476122222572002
2025-10-05,0.008960528901490485,0.009786421994463742,-0.000825893092973257
2025-10-06,0.008790824409965136,0.008395408858467608,0.00039541555149752786
2025-10-07,0.007415112933462742,0.008130533055718476,-0.0007154201222557338
2025-10-08,0.008699324795452221,0.0094538526585361,-0.0007545278630838783
2025-10-09,0.012883629549695168,0.011415564342264704,0.0014680652074304645
2025-10-10,0.04437124522927513,0.04141561159644647,0.0029556336328286636
2025-10-11,0.01413769360190347,0.01289986951162019,0.0012378240902832793
2025-10-12,0.01074009544959385,0.01122562029443386,-0.0004855248448400098
2025-10-13,0.035274899807927126,0.03729012902805911,-0.0020152292201319824
2025-10-14,0.015184809142953929,0.012283866912925358,0.002900942230028571
2025-10-15,0.007774936242392758,0.0071439225943664315,0.0006310136480263268
2025-10-16,0.008519758280271374,0.0073919727713679705,0.0011277855089034039
2025-10-17,0.010020624912670821,0.010883653738121632,-0.0008630288254508102
2025-10-18,0.01104838449404394,0.010244719292426579,0.000803665201617362
2025-10-19,0.01090778775668083,0.011641837012552808,-0.0007340492558719786
2025-10-20,0.010895596262084915,0.010126611320720999,0.000768984941363916
2025-10-21,0.013048851850166096,0.010857094779873048,0.002191757070293048
2025-10-22,0.01100367580551361,0.01162378143171318,-0.0006201056261995706
2025-10-23,0.0157320877660867,0.015389027781253412,0.00034305998483328756
2025-10-24,0.03778140467720676,0.04146584974110628,-0.003684445063899519
2025-10-25,0.017825193972643205,0.018213013347386273,-0.0003878193747430675
2025-10-26,0.04399685152295497,0.041949467752304105,0.0020473837706508624
2025-10-27,0.04415936517521913,0.04194872822024601,0.0022106369549731233
2025-10-28,0.012082905667509691,0.014781255502487588,-0.0026983498349778968
2025-10-29,0.014397813994417415,0.01339547114536689,0.0010023428490505259
2025-10-30,0.043641811603799104,0.037515109642106345,0.0061267019616927584
2025-10-31,0.04433313917301071,0.04233808124310698,0.001995057929903732
