Date,Observe,Tendance,Saisonnalite,Residu
2023-11-01,0.05999633120262406,0.014074252080168274,-0.0013010941447545064,0.0472231732672103
2023-11-02,0.07907254393261678,0.013908638117606238,-0.0010512229419038868,0.06621512875691443
2023-11-03,0.01926759081607308,0.013746473705703621,0.005514600237592831,6.5168727766250906e-06
2023-11-04,0.013639915000685713,0.013589542098599264,-0.00024483324968484465,0.0002952061517712927
2023-11-05,0.011136561592385484,0.013439918850864811,-0.0016931174650586026,-0.0006102397934207252
2023-11-06,0.015341736024651371,0.013299163136446948,0.0010314795209638845,0.0010110933672405377
2023-11-07,0.010853482902937467,0.013170435696864642,-0.0021104699583394553,-0.0002064828355877197
2023-11-08,0.011561626065687747,0.013050860189097334,-0.0010013280752418313,-0.000487906048167756
2023-11-09,0.011403802057181939,0.012974342752178687,-0.0008590053864638059,-0.0007115353085329415
2023-11-10,0.011638139917389247,0.012927807016837616,0.004423474659176026,-0.005713141758624396
2023-11-11,0.012635179706373276,0.01293031555891385,-0.00040847199209904087,0.00011333613955846582
2023-11-12,0.012641462435685426,0.01297727349482487,-0.00068745502453929,0.0003516439653998473
2023-11-13,0.012438573317013441,0.013041169022334537,0.00014314014296034196,-0.0007457358482814373
2023-11-14,0.011532915345963894,0.013045737403075462,-0.0013907841680796955,-0.00012203788903187261
2023-11-15,0.012893605836740657,0.012982916926106184,-0.0007618492393859174,0.0006725381500203905
2023-11-16,0.013430436687463715,0.012929331633873397,-0.0007536106981899039,0.0012547157517802214
2023-11-17,0.012797447457267028,0.012905501362724904,0.0033465392519542512,-0.0034545931574121273
2023-11-18,0.010373254199903065,0.012883905197843803,-0.0005016765330735936,-0.002008974464867145
2023-11-19,0.013179488728650587,0.012834928950903239,0.00023748262784831917,0.00010707714989902951
2023-11-20,0.011229323329566103,0.012741105878495078,-0.0006255727236041521,-0.000886209825324823
2023-11-21,0.012963106193413522,0.012657079306560437,-0.0006707690785794406,0.0009767959654325264
2023-11-22,0.01218161519581254,0.012659520467065316,-0.0005032052976656201,2.5300026412844803e-05
2023-11-23,0.011890610267214996,0.012690647744334335,-0.000611743930987751,-0.0001882935461315887
2023-11-24,0.014654572012284027,0.012689998075187787,0.0021583184263701902,-0.00019374448927395038
2023-11-25,0.012058449397512066,0.012680268478181215,-0.000596375444274851,-2.5443636394298363e-05
2023-11-26,0.01544422030986025,0.012701302088555463,0.0010807709641175787,0.0016621472571872083
2023-11-27,0.010974187272111725,0.012760884828034032,-0.0011724797328326853,-0.000614217823089621
2023-11-28,0.011842376743321028,0.012857237608487553,8.418075235169589e-05,-0.0010990416175182208
2023-11-29,0.012116940619620384,0.012985098065647991,-0.0006041403933965134,-0.000264017052631094
2023-11-30,0.012225394886500986,0.013146903176312712,-0.0007532120384906099,-0.00016829625132111677
2023-12-01,0.015049928351094135,0.01335505897419176,0.0014418116093754332,0.0002530577675269423
2023-12-02,0.01338700838923844,0.013573556720932451,-0.0002619124283489363,7.536409665492502e-05
2023-12-03,0.014807409678542254,0.013748234307561695,0.001380402966083589,-0.00032122759510302967
2023-12-04,0.01453960211959851,0.013858628788360562,-0.0013292024296832888,0.0020101757609212387
2023-12-05,0.014890358941295334,0.013899201675814587,0.0007635676317465404,0.00022758963373420774
2023-12-06,0.014100280489817797,0.013886340860550577,-0.0011978221703466468,0.0014117617996138674
2023-12-07,0.012823071063745247,0.013822957178168952,-0.0008849611135415914,-0.00011492500088211392
2023-12-08,0.013442345996371749,0.01369582416216095,0.0011823136679337811,-0.0014357918337229818
2023-12-09,0.014298497560307799,0.013534625852566443,-0.000279388559735645,0.0010432602674770013
2023-12-10,0.014441596839409532,0.013393499044046764,0.0013832475175873512,-0.0003351497222245838
2023-12-11,0.011384379204387464,0.013287027872884107,-0.0015384093450787647,-0.0003642393234178781
2023-12-12,0.01149301308177499,0.013223459585711911,0.0024020644118555386,-0.00413251091579246
2023-12-13,0.010660913079100809,0.013226108118775042,-0.0020307470086391947,-0.000534448031035039
2023-12-14,0.012039570156510122,0.013313003179790613,-0.0010859069270714448,-0.0001875260962090463
2023-12-15,0.01466486656300894,0.013602689464492272,0.0009290467432687384,0.00013313035524793043
2023-12-16,0.012461074156323975,0.014109287496399336,-0.0005184021017086384,-0.0011298112383667219
2023-12-17,0.01236227798181074,0.014742259866690297,0.0015206998494751202,-0.0039006817343546774
2023-12-18,0.013142801543646478,0.015426906954008708,-0.0011333545086711048,-0.0011507509016911253
2023-12-19,0.010675533894638371,0.016096220414776163,0.0038813581217235554,-0.009302044641861348
2023-12-20,0.013525241693786709,0.016768407802238962,-0.003360556704290147,0.00011739059583789485
2023-12-21,0.016794764553136186,0.017456829389442416,-0.001564084482385742,0.0009020196460795132
2023-12-22,0.01935646938894265,0.018065093623613523,0.0005153555071406471,0.0007760202581884798
2023-12-23,0.017667167043637615,0.018379393564784078,-0.001407787403940609,0.0006955608827941447
2023-12-24,0.020172381327810403,0.018481112266120706,0.0010034600023701705,0.000687809059319526
2023-12-25,0.06671087179993199,0.018476605677480495,-0.0005237852843749678,0.04875805140682646
2023-12-26,0.02352555573841461,0.01838146524489297,0.004876349580325391,0.0002677409131962502
2023-12-27,0.01280072678215937,0.018160326649976744,-0.00024611932713926966,-0.005113480540678103
2023-12-28,0.015116713471885718,0.017861018707598608,-0.002433327677443281,-0.0003109775582696081
2023-12-29,0.01762888539372655,0.017491548916025067,-0.00043495791428572734,0.0005722943919872076
2023-12-30,0.059360891434838706,0.017014137223159566,-0.002066086310341504,0.044412840522020644
2023-12-31,0.057372732884165285,0.01645077341214031,0.0005543022989672761,0.0403676571730577
2024-01-01,0.016946970501835416,0.015874454548286412,0.0007538742975167575,0.00031864165603224734
2024-01-02,0.010043932770173522,0.015318036169786777,0.002422987986368747,-0.007697091385982001
2024-01-03,0.010341754140893559,0.014766807445098224,0.0022352365941689482,-0.006660289898373613
2024-01-04,0.011516716468884325,0.014181037759806808,-0.0028213255717813614,0.00015700428085887834
2024-01-05,0.01192287607579708,0.01366879555769548,-0.0009195146991689674,-0.0008264047827294327
2024-01-06,0.010264464119007435,0.013228506443998563,-0.0021720475409721034,-0.000791994784019024
2024-01-07,0.012663683778755782,0.012827315109823718,-3.564233237156801e-05,-0.00012798899869636768
2024-01-08,0.01505866574245375,0.01249772068309076,0.0014743408984855286,0.001086604160877462
2024-01-09,0.04948379167332444,0.012216975008232126,4.630089677862292e-05,0.037220515768313686
2024-01-10,0.017259183530823202,0.011968312309651985,0.00520286771960942,8.8003501561797e-05
2024-01-11,0.008401589349531126,0.011746704522384768,-0.002787478953420021,-0.0005576362194336208
2024-01-12,0.009925382337366173,0.011525980227625344,-0.000990745336845113,-0.0006098525534140586
2024-01-13,0.00956859580465579,0.01135675753542641,-0.0020014926856987037,0.00021333095492808395
2024-01-14,0.010886635729459982,0.011284890472536708,-0.00018303142000334957,-0.00021522332307337584
2024-01-15,0.008166293437713494,0.011249171373575504,0.0015430940211688545,-0.004625971957030866
2024-01-16,0.008871382807189028,0.011191509566237129,-0.0021528242107529327,-0.00016730254829516733
2024-01-17,0.008707724256375282,0.011130525018870427,0.005400436110627638,-0.007823236873122783
2024-01-18,0.008800439237389322,0.011068211591161123,-0.002515464611634918,0.000247692257863117
2024-01-19,0.011068919307886177,0.010993873835822048,-0.00086267121720166,0.0009377166892657884
2024-01-20,0.009406655125101075,0.010906032630650344,-0.0013301296599585236,-0.00016924784559074584
2024-01-21,0.010105501880232539,0.010871404813309109,6.507091283024356e-05,-0.0008309738459068138
2024-01-22,0.011720138574691001,0.010928350023639982,0.0009341581200407379,-0.00014236956898971975
2024-01-23,0.016598179241292286,0.01100776296181439,-0.0013390574116580176,0.006929473691135914
2024-01-24,0.05060402303901434,0.011092782858836773,0.004858891031391645,0.03465234914878592
2024-01-25,0.01563182690064299,0.0111881557289847,-0.0023045683477674757,0.0067482395194257624
2024-01-26,0.01007167315740613,0.01121330019745252,-0.0009101685676586135,-0.00023145847238777682
2024-01-27,0.010561435740292738,0.011167516587980793,-0.0010878296677178168,0.0004817488200297617
2024-01-28,0.012234521187160934,0.011009729794980796,2.2001912176883298e-07,0.0012245713730583696
2024-01-29,0.016708417999005503,0.010633791069462713,0.0001891009168533137,0.0058855260126894765
2024-01-30,0.05429629223050496,0.010198949021576345,-0.000685818334347704,0.04478316154327632
2024-01-31,0.014874073158626508,0.00976721153220001,0.004675015828692839,0.0004318457977336588
2024-02-01,0.006679133754044035,0.009321363794597928,-0.0020110332901280103,-0.0006311967504258834
2024-02-02,0.007612394866794526,0.008816233569680736,-0.000995500913070616,-0.00020833778981559428
2024-02-03,0.0072046976752026416,0.008361258722129018,-0.0008006302405053133,-0.0003559308064210627
2024-02-04,0.008233484012929128,0.008053618409374417,2.37367283711908e-05,0.00015612887518351957
2024-02-05,0.007169428926213877,0.007836705201753783,2.6320339238511663e-05,-0.0006935966147784186
2024-02-06,0.008090989401919494,0.007663344508519513,0.0005049168842263463,-7.727199082636482e-05
2024-02-07,0.00768172541321896,0.007555525323673849,0.0022871193083302127,-0.002160919218785101
2024-02-08,0.006830501026161498,0.0075141243925770955,-0.00152198837045762,0.0008383650040420234
2024-02-09,0.006365845957869394,0.007527451054150663,-0.0005995711079651547,-0.0005620339883161138
2024-02-10,0.007247069599482182,0.007589955721704388,-0.0004927688621064416,0.00014988273988423596
2024-02-11,0.006903314698056537,0.007718776614999434,0.00024347952961661654,-0.001058941446559514
2024-02-12,0.008308573160009575,0.007905070440394313,0.00013877274942548928,0.0002647299701897723
2024-02-13,0.008610937779725408,0.008133149725511775,0.00027434616440446917,0.00020344188980916424
2024-02-14,0.008537835299798312,0.008377215214739551,0.0006388745537180733,-0.0004782544686593119
